Payment_ID,Order_ID,Payment_Method,Payment_Status,Amount
4545,70813,CARD,FAILED,4598
4546,11905,CARD,FAILED,-100
4547,50927,UPI,Success,2023
4548,55977,upi,Pending,2253
4549,38799,Cash,Success,0
4550,11872,UPI,Pending,2508
4551,76141,CARD,Pending,2433
4552,24301,Cash,FAILED,1451
4553,90913,UPI,Pending,-100
4554,6423,Cash,Success,-100
4555,69263,,Pending,1927
4556,83817,UPI,Success,4239
4557,4519,upi,FAILED,2345
4558,31597,Card,Success,-100
4559,80139,,FAILED,3759
4560,70705,NetBanking,FAILED,2511
4561,19267,upi,FAILED,4706
4562,25473,Card,Success,3977
4563,28750,Card,Success,4109
4564,45177,NetBanking,Pending,4280
4565,63351,Card,Success,319
4566,23043,Card,Success,0
4567,120,UPI,Success,1409
4568,32447,Card,Pending,-100
4569,26944,Cash,FAILED,0
4570,16925,UPI,Success,424
4571,30029,Card,Success,3652
4572,25570,Card,FAILED,4784
4573,27809,UPI,FAILED,1347
4574,70382,Cash,Pending,0
4575,63014,,FAILED,3922
4576,89904,NetBanking,FAILED,2016
4577,1639,CARD,Pending,4994
4578,21180,Card,FAILED,3404
4579,15506,CARD,FAILED,0
4580,59793,upi,Pending,2814
4581,31927,Card,FAILED,-100
4582,84752,Cash,FAILED,1496
4583,17861,CARD,FAILED,4717
4584,90029,CARD,FAILED,867
4585,14122,UPI,Success,0
4586,41802,,FAILED,-100
4587,59216,Cash,FAILED,2592
4588,36766,CARD,Pending,3149
4589,47400,CARD,FAILED,4611
4590,35982,UPI,Pending,2355
4591,71551,Cash,Success,2591
4592,33836,Cash,FAILED,4518
4593,23097,Cash,Success,3121
4594,48400,UPI,Pending,4019
4595,5570,Card,FAILED,491
4596,60999,upi,FAILED,-100
4597,47484,,FAILED,4304
4598,55644,upi,FAILED,3422
4599,34720,UPI,Pending,-100
4600,77746,upi,Pending,0
4601,76570,NetBanking,FAILED,0
4602,94731,Card,FAILED,0
4603,33107,,FAILED,3488
4604,1597,UPI,Success,3754
4605,44847,UPI,Success,0
4606,77416,,Success,-100
4607,37449,NetBanking,Success,4976
4608,41465,,Success,3164
4609,62209,UPI,FAILED,0
4610,83451,UPI,Success,1389
4611,56781,CARD,FAILED,-100
4612,58645,UPI,Success,3484
4613,97000,Card,FAILED,-100
4614,30403,Card,Pending,558
4615,91904,Card,Success,2789
4616,96353,,Success,2494
4617,33954,Card,FAILED,2242
4618,44808,Card,Pending,334
4619,51269,UPI,Success,-100
4620,15952,CARD,FAILED,0
4621,49305,Card,Success,4754
4622,85579,upi,Pending,3389
4623,96241,,FAILED,746
4624,83167,NetBanking,Success,0
4625,59545,,Pending,3057
4626,72453,NetBanking,FAILED,0
4627,28368,Cash,FAILED,3509
4628,6647,Card,FAILED,0
4629,45014,NetBanking,FAILED,-100
4630,65264,NetBanking,FAILED,-100
4631,54527,Card,FAILED,4709
4632,53687,UPI,FAILED,159
4633,73245,,Success,0
4634,36809,UPI,Success,-100
4635,45976,UPI,Pending,1554
4636,35237,UPI,Success,-100
4637,93149,UPI,FAILED,1079
4638,68463,upi,Pending,0
4639,11562,Card,Pending,0
4640,93957,UPI,Success,-100
4641,46997,Card,FAILED,-100
4642,36350,,Success,3217
4643,79163,Cash,FAILED,988
4644,47035,,Pending,-100
4645,79386,Card,FAILED,3540
4646,80041,Cash,FAILED,1555
4647,13264,Card,Pending,0
4648,57156,UPI,Pending,921
4649,69931,NetBanking,Success,284
4650,3424,NetBanking,FAILED,-100
4651,93726,Card,Success,3839
4652,13238,upi,FAILED,0
4653,21539,Card,FAILED,846
4654,84695,,Success,-100
4655,43967,Cash,Success,1044
4656,46103,UPI,FAILED,-100
4657,98940,CARD,FAILED,4775
4658,88478,UPI,Success,0
4659,98704,Card,Success,3772
4660,28407,upi,FAILED,-100
4661,74473,Card,Success,0
4662,55757,Card,FAILED,0
4663,92807,UPI,FAILED,0
4664,92043,Card,Success,1148
4665,35991,Cash,Success,0
4666,46318,UPI,Success,1553
4667,24994,NetBanking,Success,422
4668,15310,upi,FAILED,2715
4669,55124,Card,FAILED,261
4670,85655,Card,FAILED,0
4671,85358,,Pending,3267
4672,32465,CARD,FAILED,1676
4673,44800,Cash,Pending,1086
4674,62825,UPI,Pending,-100
4675,70872,UPI,Success,2660
4676,37635,NetBanking,FAILED,1819
4677,98928,NetBanking,Success,1658
4678,17691,upi,Pending,0
4679,50328,NetBanking,FAILED,2806
4680,42596,,Success,-100
4681,91823,UPI,Success,-100
4682,67973,NetBanking,Success,-100
4683,27696,UPI,Success,4974
4684,6972,upi,Pending,4391
4685,52671,Card,Success,-100
4686,1933,NetBanking,Pending,0
4687,31576,,FAILED,4727
4688,47897,NetBanking,Success,378
4689,81440,,Success,4078
4690,34142,NetBanking,Success,0
4691,3950,Card,Pending,1850
4692,77681,Card,Success,3308
4693,34543,Cash,Success,1591
4694,67822,CARD,Pending,0
4695,40553,UPI,FAILED,941
4696,3376,UPI,Success,889
4697,42085,Card,FAILED,2729
4698,54535,CARD,Pending,2969
4699,27662,Cash,Success,582
4700,47606,Card,Pending,4574
4701,28356,,Pending,2847
4702,23362,NetBanking,Success,3290
4703,73520,UPI,FAILED,0
4704,11956,,Success,2947
4705,33124,Card,Success,2723
4706,19919,NetBanking,FAILED,1868
4707,70309,CARD,FAILED,3020
4708,66194,Cash,Success,0
4709,1536,Card,Success,3287
4710,87417,NetBanking,Success,1902
4711,70662,NetBanking,FAILED,-100
4712,9882,,Success,2563
4713,95840,UPI,Success,2508
4714,72559,Cash,Pending,3451
4715,15466,upi,Pending,-100
4716,53416,,Success,861
4717,69174,CARD,FAILED,3216
4718,47987,NetBanking,Pending,2470
4719,95269,Cash,FAILED,-100
4720,73180,NetBanking,Pending,-100
4721,30951,Card,Success,-100
4722,86908,Card,Pending,1202
4723,36764,Cash,Pending,-100
4724,66830,Card,Success,3536
4725,25610,UPI,FAILED,3783
4726,95237,,Success,493
4727,25835,Card,Success,3860
4728,60744,Card,Pending,638
4729,81972,upi,FAILED,3139
4730,42690,,FAILED,2539
4731,81422,UPI,Success,0
4732,35418,Card,Success,3916
4733,95947,Card,Pending,3566
4734,95912,UPI,Success,-100
4735,83406,upi,FAILED,1330
4736,52094,Card,Success,-100
4737,13400,,Pending,3329
4738,36535,NetBanking,Success,3579
4739,11950,,Success,-100
4740,20712,CARD,Pending,2728
4741,98961,NetBanking,FAILED,3007
4742,83305,,FAILED,1724
4743,69184,,FAILED,2314
4744,90263,Card,Success,0
4745,45907,CARD,FAILED,0
4746,49399,UPI,Success,-100
4747,11741,,FAILED,-100
4748,88318,Cash,Success,-100
4749,29749,NetBanking,FAILED,-100
4750,74787,CARD,Pending,0
4751,72714,,Success,2531
4752,13131,CARD,FAILED,4782
4753,35560,Cash,Success,2902
4754,75566,Card,Success,0
4755,47083,Cash,FAILED,2194
4756,33521,Card,Success,0
4757,82022,Card,Success,1568
4758,87408,Cash,FAILED,1097
4759,22183,,Success,1591
4760,53160,,FAILED,4986
4761,36757,Card,Pending,1469
4762,43344,Cash,Success,1541
4763,4179,UPI,FAILED,-100
4764,62865,,Pending,1918
4765,25773,,FAILED,1327
4766,8840,NetBanking,Pending,-100
4767,198,,Success,1494
4768,38432,CARD,FAILED,2654
4769,57723,Card,Success,2491
4770,75915,Cash,FAILED,3552
4771,12887,Cash,FAILED,0
4772,50937,Card,Success,851
4773,76412,upi,Pending,2128
4774,221,,Success,3468
4775,3378,UPI,Success,3047
4776,10974,Card,Pending,2438
4777,74744,Cash,FAILED,974
4778,48863,CARD,FAILED,0
4779,37670,Cash,FAILED,0
4780,86897,Cash,Success,317
4781,72987,Cash,Success,0
4782,18573,CARD,FAILED,4245
4783,92063,Card,FAILED,3842
4784,90292,Card,FAILED,2532
4785,79337,UPI,FAILED,-100
4786,24368,NetBanking,FAILED,2846
4787,10197,UPI,Success,1152
4788,10800,NetBanking,Success,1400
4789,94557,,Success,845
4790,11047,Card,Pending,3812
4791,41935,upi,FAILED,-100
4792,16917,NetBanking,Success,4460
4793,95604,CARD,FAILED,1367
4794,89349,UPI,FAILED,-100
4795,68970,Cash,Pending,-100
4796,99054,upi,Pending,807
4797,94093,Cash,FAILED,-100
4798,61522,Cash,FAILED,3480
4799,8516,UPI,Success,2714
4800,92265,UPI,Success,-100
4801,33707,NetBanking,FAILED,1821
4802,21244,Card,Success,-100
4803,51095,Card,Success,4335
4804,64179,UPI,FAILED,0
4805,72816,NetBanking,Success,2819
4806,45742,Card,Success,-100
4807,99392,Card,Success,1085
4808,40669,CARD,FAILED,4804
4809,51057,CARD,FAILED,0
4810,5188,upi,Pending,-100
4811,63794,Cash,FAILED,1835
4812,8553,UPI,Pending,0
4813,17443,Card,FAILED,291
4814,62321,,Success,1177
4815,59718,CARD,FAILED,2421
4816,27198,Card,Success,1910
4817,88877,,Success,0
4818,56024,UPI,Success,3106
4819,73318,NetBanking,FAILED,0
4820,9642,,FAILED,-100
4821,8975,NetBanking,Success,2014
4822,49410,,FAILED,-100
4823,42391,Card,Pending,1082
4824,6950,Card,Success,2134
4825,29377,Card,FAILED,1609
4826,36083,Cash,Pending,4379
4827,72224,Card,Success,404
4828,86708,upi,FAILED,3461
4829,34254,Card,FAILED,2180
4830,72838,Card,FAILED,3984
4831,60276,Cash,Success,0
4832,44638,UPI,Success,0
4833,12301,,FAILED,4483
4834,44747,UPI,Success,993
4835,50025,Card,Success,0
4836,33256,Cash,FAILED,2625
4837,18036,CARD,Pending,-100
4838,59448,Cash,FAILED,-100
4839,54424,upi,Pending,3439
4840,43576,Card,FAILED,4492
4841,34251,UPI,FAILED,125
4842,56701,Cash,FAILED,3243
4843,17987,Card,FAILED,0
4844,58221,UPI,Success,1657
4845,77696,Cash,Pending,2280
4846,47121,,Success,3412
4847,92909,CARD,FAILED,4872
4848,19892,NetBanking,FAILED,0
4849,20645,Cash,FAILED,4082
4850,95680,NetBanking,Pending,4270
4851,23387,Cash,Pending,1446
4852,38376,UPI,FAILED,0
4853,27520,upi,FAILED,4675
4854,3052,UPI,Pending,4289
4855,36300,Cash,FAILED,3180
4856,22472,,Pending,3238
4857,23822,Cash,Pending,0
4858,84570,NetBanking,Success,2163
4859,66713,CARD,Pending,1042
4860,14100,,FAILED,522
4861,28286,Card,Pending,1707
4862,10567,NetBanking,FAILED,3203
4863,57678,Cash,Pending,3472
4864,50185,UPI,Success,2734
4865,77367,UPI,FAILED,264
4866,46219,,FAILED,2250
4867,98102,UPI,FAILED,3494
4868,93075,upi,FAILED,3466
4869,27967,upi,Pending,0
4870,87630,NetBanking,Success,2080
4871,91687,UPI,Success,3664
4872,51579,Card,Success,1882
4873,1936,Card,Success,2595
4874,14730,NetBanking,FAILED,2760
4875,75176,upi,FAILED,817
4876,9670,NetBanking,Success,497
4877,76679,Cash,FAILED,1741
4878,75862,UPI,FAILED,-100
4879,53507,,FAILED,-100
4880,77621,,Success,0
4881,29726,UPI,FAILED,0
4882,47570,Cash,Success,0
4883,59409,Cash,FAILED,2186
4884,3193,upi,FAILED,0
4885,30541,NetBanking,Pending,0
4886,64557,Cash,Success,4113
4887,45571,Card,Success,4522
4888,16301,NetBanking,Pending,378
4889,41829,UPI,FAILED,3844
4890,45062,Card,Success,-100
4891,60529,Cash,FAILED,-100
4892,18001,CARD,FAILED,4146
4893,81644,NetBanking,Pending,988
4894,79053,Card,Success,0
4895,51479,NetBanking,Pending,299
4896,44618,UPI,Success,-100
4897,75114,Cash,FAILED,-100
4898,8720,Card,FAILED,0
4899,27277,CARD,FAILED,213
4900,99608,NetBanking,FAILED,4898
4901,95316,,Success,4895
4902,54845,Cash,FAILED,2426
4903,20596,Card,Success,0
4904,21494,NetBanking,FAILED,-100
4905,70695,,Pending,1751
4906,55674,Card,Success,0
4907,66396,Card,Success,-100
4908,92869,NetBanking,Pending,-100
4909,50048,upi,FAILED,1663
4910,9533,Card,Success,3232
4911,2831,UPI,FAILED,4689
4912,93025,,Pending,3580
4913,63117,,Pending,3709
4914,5631,Card,Success,4491
4915,69971,CARD,FAILED,361
4916,53802,Card,FAILED,-100
4917,32360,Cash,FAILED,-100
4918,52020,UPI,FAILED,929
4919,31694,Card,Success,3333
4920,76238,UPI,FAILED,-100
4921,39206,,Success,-100
4922,30949,Cash,FAILED,0
4923,19606,Cash,Success,0
4924,73957,NetBanking,Pending,-100
4925,46661,Card,Success,-100
4926,99858,Card,FAILED,1650
4927,61772,,Success,0
4928,96623,Cash,FAILED,3335
4929,69333,upi,FAILED,2985
4930,83672,UPI,Success,-100
4931,32357,CARD,FAILED,0
4932,47058,upi,FAILED,0
4933,79125,UPI,Success,4399
4934,84880,CARD,FAILED,-100
4935,32386,UPI,Success,3445
4936,41012,UPI,FAILED,1165
4937,45107,UPI,Success,2189
4938,68927,,Success,2216
4939,19325,NetBanking,Pending,440
4940,87641,UPI,FAILED,2333
4941,36689,Cash,Success,0
4942,40115,CARD,FAILED,2854
4943,48170,upi,Pending,0
4944,3295,UPI,Success,-100
4945,10500,UPI,FAILED,2038
4946,41946,UPI,Success,4132
4947,54520,CARD,FAILED,1375
4948,28537,UPI,Success,-100
4949,15436,,Pending,4255
4950,33977,,Success,0
4951,68094,,FAILED,3534
4952,95338,UPI,FAILED,3727
4953,97487,NetBanking,Success,2422
4954,61213,NetBanking,FAILED,0
4955,91429,Card,Success,0
4956,73216,NetBanking,Success,3233
4957,65112,Cash,FAILED,1965
4958,10599,Card,Success,2884
4959,12172,Card,Success,4864
4960,15570,Card,FAILED,3667
4961,45561,UPI,FAILED,222
4962,81039,NetBanking,Pending,0
4963,32094,upi,FAILED,1309
4964,95797,NetBanking,Success,1578
4965,95317,upi,Pending,2980
4966,9861,,FAILED,-100
4967,27427,UPI,FAILED,1103
4968,42670,UPI,Success,0
4969,92165,UPI,Success,0
4970,50730,,Success,2942
4971,30828,UPI,FAILED,0
4972,58511,Cash,Success,0
4973,23678,,Success,0
4974,44306,,Pending,2202
4975,12084,,Success,2687
4976,76901,,FAILED,3489
4977,29026,Cash,Success,-100
4978,81990,,Success,2627
4979,32616,UPI,Success,0
4980,36719,upi,FAILED,3934
4981,89389,upi,Pending,2635
4982,53084,Card,Success,0
4983,49530,,Success,3397
4984,9309,upi,FAILED,354
4985,46646,NetBanking,Success,0
4986,36835,,Pending,-100
4987,16931,Card,Success,0
4988,54380,Cash,FAILED,-100
4989,52167,NetBanking,Success,2306
4990,51097,UPI,FAILED,0
4991,19334,Card,FAILED,187
4992,87904,NetBanking,Success,0
4993,19134,UPI,FAILED,1138
4994,53756,,FAILED,-100
4995,49196,Cash,Success,0
4996,77095,NetBanking,FAILED,824
4997,7037,UPI,FAILED,3405
4998,28455,,Pending,-100
4999,80575,UPI,Success,1010
5000,812,upi,FAILED,3624
5001,26832,,FAILED,4714
5002,53361,Cash,Pending,0
5003,13459,Cash,FAILED,1958
5004,69370,,Pending,4472
5005,25549,CARD,FAILED,4124
5006,84637,NetBanking,Success,3675
5007,14018,UPI,Success,3929
5008,15797,Card,Success,-100
5009,89658,Card,Success,0
5010,25837,CARD,Pending,-100
5011,68101,upi,FAILED,4717
5012,9840,,Success,-100
5013,27049,Card,Success,1158
5014,10522,Card,Pending,0
5015,25869,NetBanking,Success,490
5016,2944,CARD,Pending,2412
5017,70034,NetBanking,FAILED,0
5018,19426,Card,Success,0
5019,17979,Card,FAILED,2592
5020,9093,UPI,Success,-100
5021,59059,Cash,FAILED,3707
5022,72046,NetBanking,FAILED,3265
5023,50069,UPI,FAILED,1029
5024,77688,UPI,FAILED,3437
5025,94728,,Pending,0
5026,42624,Cash,FAILED,3551
5027,72130,UPI,FAILED,-100
5028,8822,,Pending,2339
5029,78702,Card,Success,243
5030,5501,Card,Success,1974
5031,66240,,Success,2210
5032,91330,Cash,Pending,-100
5033,94344,,FAILED,0
5034,4600,Cash,FAILED,1276
5035,52799,Cash,Success,1352
5036,73577,Card,Success,1382
5037,83960,UPI,Success,0
5038,34182,Card,FAILED,3337
5039,62862,Card,Success,3786
5040,38603,UPI,Success,2827
5041,81917,NetBanking,Success,4729
5042,63322,CARD,Pending,4697
5043,66609,CARD,FAILED,293
5044,60380,NetBanking,Pending,-100
5045,48867,,Success,0
5046,6672,,Success,3378
5047,43265,Card,FAILED,0
5048,66296,NetBanking,Success,388
5049,97429,upi,Pending,0
5050,34254,Card,FAILED,3725
5051,55509,upi,FAILED,0
5052,83609,Card,Success,-100
5053,17397,CARD,Pending,2774
5054,72491,NetBanking,Success,3173
5055,29545,UPI,FAILED,2000
5056,20359,upi,FAILED,-100
5057,75231,NetBanking,FAILED,0
5058,13766,,Success,4182
5059,24045,Card,Success,1798
5060,3726,upi,Pending,2337
5061,90464,UPI,FAILED,1785
5062,85834,UPI,Pending,1493
5063,95081,Cash,Success,0
5064,37174,UPI,Success,779
5065,3070,,Success,0
5066,86925,NetBanking,Success,315
5067,81699,Card,FAILED,-100
5068,20320,NetBanking,FAILED,-100
5069,38172,CARD,FAILED,1427
5070,76410,Card,FAILED,0
5071,43936,Cash,FAILED,3554
5072,77902,,Success,4556
5073,49806,,FAILED,-100
5074,33459,Card,Success,3754
5075,17521,NetBanking,FAILED,-100
5076,33258,UPI,FAILED,819
5077,57306,CARD,FAILED,4726
5078,57734,,FAILED,3704
5079,60954,Card,Success,-100
5080,19717,upi,Pending,2946
5081,40023,UPI,Success,3628
5082,32013,,Pending,567
5083,31005,CARD,FAILED,2847
5084,38603,Cash,Pending,-100
5085,83274,UPI,Pending,555
5086,90996,CARD,Pending,-100
5087,17981,,FAILED,3187
5088,3253,,Success,599
5089,36270,CARD,FAILED,0
5090,85830,NetBanking,FAILED,3958
5091,50515,UPI,Success,1631
5092,26869,UPI,Success,1072
5093,49982,,Success,-100
5094,36569,CARD,Pending,3735
5095,26312,CARD,Pending,0
5096,55281,Card,FAILED,3295
5097,88955,UPI,Success,-100
5098,81830,Cash,FAILED,894
5099,95673,UPI,FAILED,2644
5100,70143,NetBanking,Pending,0
5101,2419,UPI,Pending,4819
5102,22902,CARD,FAILED,0
5103,64927,NetBanking,Pending,-100
5104,40797,upi,Pending,-100
5105,91741,UPI,Success,-100
5106,82559,upi,FAILED,2767
5107,67142,NetBanking,Pending,2062
5108,93177,UPI,Pending,-100
5109,24267,Cash,Pending,-100
5110,68153,UPI,Pending,-100
5111,44655,Cash,Pending,852
5112,91481,CARD,Pending,2195
5113,67196,Cash,FAILED,-100
5114,68167,Card,FAILED,3475
5115,56626,,Success,3512
5116,52512,Card,Success,0
5117,37110,Card,Success,213
5118,78951,Card,Pending,2037
5119,5521,,Success,0
5120,5870,CARD,Pending,0
5121,46282,,FAILED,3528
5122,66007,UPI,Success,4325
5123,90417,CARD,FAILED,4101
5124,61573,,Success,-100
5125,92122,,Success,0
5126,70771,Card,Pending,2098
5127,12609,UPI,Success,713
5128,12058,upi,FAILED,2944
5129,47774,UPI,Success,0
5130,61029,Card,FAILED,3721
5131,86544,Cash,Success,660
5132,538,NetBanking,FAILED,2867
5133,58140,CARD,FAILED,1745
5134,19326,Cash,FAILED,3985
5135,29240,UPI,Success,4970
5136,31351,Cash,Success,3422
5137,10175,Cash,Pending,312
5138,77627,Card,Success,0
5139,93918,Card,FAILED,-100
5140,90720,UPI,Success,712
5141,80832,,Pending,0
5142,24662,Card,FAILED,2556
5143,4615,CARD,FAILED,0
5144,82524,CARD,Pending,-100
5145,17251,Card,Success,0
5146,51465,Card,Success,378
5147,12666,NetBanking,FAILED,-100
5148,30064,Cash,Success,1772
5149,36668,CARD,Pending,2191
5150,2675,CARD,Pending,1782
5151,93452,CARD,FAILED,326
5152,29725,CARD,Pending,0
5153,58965,upi,FAILED,0
5154,82371,Card,FAILED,1076
5155,30337,Cash,Success,4355
5156,155,Cash,Success,2990
5157,75488,Cash,Success,0
5158,73345,NetBanking,Success,1396
5159,48972,Card,FAILED,4116
5160,7812,Card,Success,2443
5161,13256,upi,FAILED,651
5162,51263,upi,FAILED,397
5163,73883,UPI,FAILED,1839
5164,5201,Card,Success,0
5165,95180,Card,FAILED,4952
5166,21911,NetBanking,FAILED,2731
5167,58798,,FAILED,3407
5168,27163,,Success,0
5169,49892,Card,FAILED,1496
5170,84167,UPI,Success,4138
5171,27863,NetBanking,Pending,2124
5172,20221,Card,FAILED,0
5173,79895,UPI,Success,3597
5174,39790,Cash,Success,2403
5175,27227,UPI,FAILED,3110
5176,83068,NetBanking,Success,4389
5177,6870,,FAILED,-100
5178,74263,NetBanking,Success,-100
5179,37600,upi,FAILED,462
5180,21661,NetBanking,Success,3941
5181,1244,Card,Success,761
5182,35511,Cash,FAILED,4960
5183,61519,Card,Success,-100
5184,13546,NetBanking,Success,2237
5185,42770,Cash,Success,2938
5186,69064,Card,FAILED,0
5187,6041,NetBanking,FAILED,2487
5188,77258,Card,Success,3230
5189,62623,Card,Success,682
5190,71268,Cash,Success,3038
5191,32896,Card,FAILED,2240
5192,27091,Card,FAILED,0
5193,71109,Card,Success,-100
5194,14841,upi,FAILED,420
5195,81495,NetBanking,Pending,0
5196,34775,NetBanking,FAILED,4537
5197,48326,CARD,Pending,-100
5198,92775,UPI,Success,1454
5199,32138,NetBanking,Success,-100
5200,94134,Card,FAILED,2921
5201,44400,UPI,Success,2030
5202,43915,NetBanking,FAILED,1362
5203,50934,NetBanking,Pending,0
5204,31732,Card,Success,2667
5205,40415,upi,FAILED,-100
5206,30244,UPI,Success,-100
5207,89514,Card,Success,4321
5208,47705,UPI,FAILED,-100
5209,81616,NetBanking,Pending,3657
5210,53181,UPI,Success,0
5211,76021,upi,Pending,2628
5212,51136,,FAILED,1553
5213,39001,Cash,FAILED,4006
5214,86710,Cash,FAILED,2119
5215,85868,NetBanking,Pending,1673
5216,85548,upi,FAILED,0
5217,93263,Cash,FAILED,0
5218,96694,CARD,FAILED,-100
5219,7866,NetBanking,Pending,0
5220,33341,Cash,Success,2563
5221,90992,Card,Success,4450
5222,65150,UPI,Success,4454
5223,5364,Cash,FAILED,-100
5224,70802,upi,FAILED,2157
5225,18216,upi,Pending,3607
5226,61926,Cash,Pending,3173
5227,72009,UPI,Success,2633
5228,32032,upi,Pending,0
5229,16870,Cash,FAILED,1284
5230,39838,UPI,FAILED,3130
5231,34826,CARD,Pending,2161
5232,87008,Card,Success,1325
5233,55726,Card,FAILED,0
5234,39740,Card,FAILED,4723
5235,42787,Cash,FAILED,1038
5236,11042,UPI,Success,1553
5237,64273,Card,Success,1395
5238,96032,Card,Success,4663
5239,96739,UPI,Success,2915
5240,46203,Cash,Success,0
5241,7631,,Success,3981
5242,50383,Card,Success,1456
5243,20064,UPI,Pending,2008
5244,89699,Cash,Success,4726
