Return_ID,Order_ID,Issue_Type,Refund_Amount,Status
2254,59114,Missing Item,0,processed
2255,90013,WRONG,99999,Pending
2256,25893,damaged,99999,Processed
2257,10251,Damaged,2712,Rejected
2258,79698,Wrong Item,4509,PENDING
2259,24010,damaged,4493,Pending
2260,9898,Late Delivery,-200,Pending
2261,91118,Damaged,0,Processed
2262,56412,damaged,4295,PENDING
2263,52394,Damaged,2505,Rejected
2264,62867,WRONG,2589,Processed
2265,12342,,3602,Rejected
2266,28213,Wrong Item,1186,PENDING
2267,65731,Damaged,0,Rejected
2268,28948,Damaged,4418,Processed
2269,43228,Wrong Item,0,PENDING
2270,57412,Damaged,99999,Processed
2271,75988,Missing Item,1741,Processed
2272,4282,,0,processed
2273,67459,Late Delivery,762,Rejected
2274,46274,Wrong Item,0,PENDING
2275,75168,Late Delivery,640,processed
2276,23535,Wrong Item,3815,processed
2277,7124,WRONG,4164,Processed
2278,37582,,0,PENDING
2279,39376,Damaged,99999,Processed
2280,5750,Damaged,-200,Pending
2281,52682,Missing Item,99999,Processed
2282,58030,,99999,Rejected
2283,50373,Late Delivery,-200,Processed
2284,69968,Late Delivery,0,Processed
2285,41382,,1696,processed
2286,88705,damaged,2783,Pending
2287,40455,Late Delivery,-200,PENDING
2288,46815,,-200,Pending
2289,4548,damaged,4568,Processed
2290,95059,,4553,processed
2291,65367,WRONG,917,processed
2292,13280,Late Delivery,4237,Pending
2293,24648,Missing Item,3859,Rejected
2294,81328,Missing Item,0,Processed
2295,14291,damaged,99999,Pending
2296,22716,damaged,1655,Pending
2297,43215,Wrong Item,0,Pending
2298,36741,Late Delivery,2565,Pending
2299,20125,Missing Item,4630,Rejected
2300,63780,Missing Item,99999,Processed
2301,3383,,0,PENDING
2302,33078,damaged,-200,processed
2303,95304,Wrong Item,4000,Pending
2304,9832,Missing Item,943,PENDING
2305,83437,Late Delivery,-200,Processed
2306,70485,Damaged,0,PENDING
2307,36483,WRONG,285,Rejected
2308,11505,Missing Item,3349,PENDING
2309,15232,WRONG,429,processed
2310,8966,Damaged,736,Processed
2311,74449,WRONG,-200,Rejected
2312,25684,Missing Item,3317,Rejected
2313,19904,WRONG,2377,processed
2314,23361,WRONG,0,Rejected
2315,19992,Wrong Item,-200,Processed
2316,37784,,270,PENDING
2317,58702,Wrong Item,3827,PENDING
2318,49633,,1427,Rejected
2319,56572,damaged,0,Processed
2320,44837,Late Delivery,236,Processed
2321,50318,Wrong Item,0,Pending
2322,46032,damaged,3629,Pending
2323,99874,damaged,99999,Rejected
2324,81025,,1520,Processed
2325,99646,damaged,2529,Processed
2326,89584,WRONG,-200,processed
2327,41996,Wrong Item,4247,Processed
2328,50522,WRONG,3864,PENDING
2329,54626,damaged,3543,Pending
2330,9703,Late Delivery,4074,Pending
2331,1223,WRONG,-200,Pending
2332,42518,Damaged,2742,Rejected
2333,85387,Damaged,-200,PENDING
2334,22582,WRONG,0,Processed
2335,23789,Late Delivery,2278,Pending
2336,28388,Wrong Item,2857,Processed
2337,9138,damaged,1673,PENDING
2338,28130,,3976,Processed
2339,82274,WRONG,3425,processed
2340,56484,WRONG,-200,Rejected
2341,5238,,99999,PENDING
2342,98731,Late Delivery,504,Rejected
2343,63206,damaged,1276,Rejected
2344,74304,damaged,-200,processed
2345,32480,Late Delivery,3913,Rejected
2346,66278,WRONG,-200,processed
2347,15255,damaged,0,Processed
2348,88129,,1103,Rejected
2349,71168,,2240,Rejected
2350,28780,Missing Item,0,PENDING
2351,74514,Wrong Item,0,Pending
2352,44551,WRONG,0,processed
2353,24254,Late Delivery,2388,Processed
2354,561,WRONG,328,processed
2355,31855,Damaged,2138,Pending
2356,67351,damaged,99999,Rejected
2357,55575,Late Delivery,99999,Rejected
2358,84733,,0,Pending
2359,22593,Damaged,4314,Pending
2360,92615,WRONG,0,Pending
2361,5670,Damaged,-200,Rejected
2362,57763,Wrong Item,99999,processed
2363,81731,Late Delivery,4292,PENDING
2364,1525,Damaged,4132,processed
2365,18265,WRONG,1990,PENDING
2366,11878,,-200,Pending
2367,71143,WRONG,0,Processed
2368,95386,Wrong Item,99999,PENDING
2369,6443,Wrong Item,880,Pending
2370,15430,,0,Rejected
2371,47298,Missing Item,-200,processed
2372,12459,,2160,Rejected
2373,69389,Late Delivery,0,PENDING
2374,8597,damaged,99999,Rejected
2375,79548,damaged,-200,Pending
2376,9171,Late Delivery,1816,Rejected
2377,99524,,2904,Pending
2378,58461,Damaged,-200,Rejected
2379,28185,Missing Item,1245,processed
2380,81132,Damaged,99999,processed
2381,54324,Wrong Item,99999,processed
2382,43583,Wrong Item,529,Pending
2383,13822,Late Delivery,4731,processed
2384,60090,,0,Pending
2385,69879,Missing Item,99999,Pending
2386,7929,WRONG,-200,Rejected
2387,58800,Late Delivery,99999,PENDING
2388,29989,,99999,PENDING
2389,71057,Wrong Item,210,Rejected
2390,19269,Missing Item,0,PENDING
2391,32740,Wrong Item,1414,PENDING
2392,89188,,504,PENDING
2393,11627,WRONG,1575,Rejected
2394,61880,Late Delivery,-200,Pending
2395,39041,WRONG,0,Pending
2396,87086,Wrong Item,883,Processed
2397,72073,,99999,Pending
2398,41601,Missing Item,444,processed
2399,7809,Damaged,0,Processed
2400,31432,Late Delivery,4756,Rejected
2401,46516,Late Delivery,99999,processed
2402,65940,damaged,-200,Pending
2403,93211,damaged,955,Pending
2404,84716,damaged,2403,Pending
2405,36632,WRONG,1416,processed
2406,19594,Missing Item,4375,PENDING
2407,94644,Missing Item,766,Pending
2408,12158,WRONG,-200,Processed
2409,18137,Wrong Item,2657,Processed
2410,12567,Late Delivery,99999,processed
2411,77246,,99999,processed
2412,92530,WRONG,4087,processed
2413,81962,WRONG,1329,processed
2414,62345,Late Delivery,1126,Rejected
2415,18069,damaged,568,Pending
2416,72808,WRONG,0,PENDING
2417,32140,Missing Item,-200,Pending
2418,78402,,993,PENDING
2419,14985,Missing Item,0,Processed
2420,40458,,-200,Processed
2421,69878,Late Delivery,104,Pending
2422,70403,Missing Item,1242,Rejected
2423,63114,Late Delivery,0,PENDING
2424,71137,Late Delivery,0,processed
2425,40730,Wrong Item,-200,Processed
2426,90482,Missing Item,99999,Rejected
2427,21809,Missing Item,824,Pending
2428,2071,damaged,4547,Processed
2429,21046,Wrong Item,1517,Pending
2430,22253,,1247,PENDING
2431,62079,Late Delivery,99999,Processed
2432,27881,Late Delivery,1073,Pending
2433,84811,Late Delivery,4739,Rejected
2434,50327,Late Delivery,3545,Rejected
2435,3518,Late Delivery,-200,processed
2436,81651,Late Delivery,2040,processed
2437,25286,Wrong Item,0,Rejected
2438,89216,WRONG,4466,Pending
2439,49598,Damaged,-200,Processed
2440,82496,Damaged,0,Pending
2441,97173,Missing Item,331,Processed
2442,99251,Missing Item,3902,Pending
2443,31158,Wrong Item,-200,Rejected
2444,5549,,921,Rejected
2445,82307,damaged,4355,processed
2446,10528,Wrong Item,99999,Processed
2447,83905,Damaged,3715,Pending
2448,33660,Wrong Item,-200,PENDING
2449,37610,,3018,Rejected
2450,8281,Damaged,2018,processed
2451,23056,Missing Item,0,processed
2452,28082,Late Delivery,3165,PENDING
2453,79111,Late Delivery,0,Rejected
2454,24681,damaged,99999,Processed
2455,98329,WRONG,2569,PENDING
2456,37651,,3045,Processed
2457,19510,Damaged,99999,PENDING
2458,14009,damaged,3861,processed
2459,37060,Late Delivery,2653,Pending
2460,17697,WRONG,-200,PENDING
2461,62509,,0,PENDING
2462,19672,Wrong Item,3894,Rejected
2463,32286,Wrong Item,0,processed
2464,14179,WRONG,2567,Processed
2465,30433,,4928,Pending
2466,81438,Late Delivery,0,processed
2467,88868,WRONG,615,PENDING
2468,92722,Wrong Item,2558,Processed
2469,61322,damaged,99999,processed
2470,30801,,751,PENDING
2471,86129,damaged,-200,Rejected
2472,92090,Late Delivery,2507,processed
2473,25611,Wrong Item,4954,processed
2474,55187,damaged,4131,Rejected
2475,51533,Wrong Item,4903,Rejected
2476,52036,Late Delivery,1812,Pending
2477,12538,Damaged,-200,Processed
2478,70196,Wrong Item,1224,processed
2479,16717,,505,Processed
2480,99228,WRONG,0,Processed
2481,17051,damaged,99999,Pending
2482,76146,Wrong Item,99999,processed
2483,95084,Wrong Item,99999,PENDING
2484,57774,WRONG,2997,Processed
2485,87901,Missing Item,-200,Rejected
2486,60758,damaged,-200,Rejected
2487,88811,Wrong Item,2311,Processed
2488,53726,Damaged,498,Pending
2489,13279,Damaged,99999,processed
2490,61457,Missing Item,99999,Processed
2491,73571,,99999,Rejected
2492,26942,,2642,Pending
2493,35845,Late Delivery,0,Pending
2494,61854,Wrong Item,-200,Rejected
2495,65453,Late Delivery,2185,PENDING
2496,969,Missing Item,-200,Rejected
2497,17542,Late Delivery,4835,Rejected
2498,89250,damaged,0,processed
2499,91909,Missing Item,-200,Processed
2500,53282,Late Delivery,3994,PENDING
2501,55424,WRONG,99999,Pending
2502,39686,Missing Item,99999,Processed
2503,51673,Late Delivery,1965,processed
2504,91055,Damaged,303,Rejected
2505,97349,,2242,Pending
2506,96348,Missing Item,4003,Pending
2507,82213,damaged,188,processed
2508,64670,Wrong Item,4902,processed
2509,64555,Late Delivery,-200,Rejected
2510,20538,Missing Item,1165,Rejected
2511,67421,WRONG,996,Processed
2512,63457,WRONG,1812,PENDING
2513,30313,Wrong Item,883,Pending
2514,62100,Late Delivery,99999,Pending
2515,98362,Missing Item,4667,Rejected
2516,6130,Missing Item,713,PENDING
2517,95743,WRONG,1001,Rejected
2518,82704,damaged,148,processed
2519,55743,Missing Item,2246,Rejected
2520,39687,Missing Item,99999,PENDING
2521,35620,WRONG,3793,processed
2522,5720,Missing Item,0,PENDING
2523,90693,Late Delivery,99999,Pending
2524,5774,Late Delivery,0,Pending
2525,43969,damaged,99999,PENDING
2526,80140,Missing Item,4998,Rejected
2527,82879,Wrong Item,3468,PENDING
2528,73084,Wrong Item,1328,PENDING
2529,78380,,4480,PENDING
2530,88858,,0,processed
2531,84741,,99999,processed
2532,3684,Wrong Item,330,Rejected
2533,86970,Missing Item,4235,Pending
2534,70199,Wrong Item,3199,processed
2535,94365,,521,PENDING
2536,12555,,0,PENDING
2537,55112,Damaged,2224,PENDING
2538,21798,Wrong Item,99999,PENDING
2539,19544,,0,processed
2540,73712,,4852,Pending
2541,73837,damaged,591,Rejected
2542,7044,Wrong Item,414,Rejected
2543,90934,Wrong Item,99999,Processed
2544,83842,damaged,99999,Processed
2545,1671,Damaged,0,Rejected
2546,77121,,3988,processed
2547,78706,Missing Item,1595,Pending
2548,59687,WRONG,0,Pending
2549,73711,WRONG,99999,Pending
2550,81789,Missing Item,99999,Pending
2551,26614,WRONG,4781,Pending
2552,86511,Wrong Item,99999,Pending
2553,80751,Late Delivery,99999,processed
2554,98043,Damaged,4444,Processed
2555,49398,Late Delivery,0,Rejected
2556,50155,Wrong Item,99999,Processed
2557,46778,Damaged,0,Pending
2558,50889,Missing Item,3103,Rejected
2559,11467,damaged,2292,processed
2560,65036,WRONG,931,processed
2561,93188,WRONG,2252,Pending
2562,36052,Wrong Item,4659,Rejected
2563,24756,Late Delivery,1043,Processed
2564,21849,Wrong Item,0,PENDING
2565,52953,Damaged,2679,Pending
2566,91164,WRONG,0,Processed
2567,66999,,0,PENDING
2568,25552,Missing Item,-200,PENDING
2569,55568,Missing Item,-200,Pending
2570,65656,damaged,-200,Pending
2571,1230,WRONG,2362,PENDING
2572,38022,Wrong Item,0,Pending
2573,23936,WRONG,4988,PENDING
2574,28665,Late Delivery,752,processed
2575,94596,Wrong Item,1419,Rejected
2576,65985,Missing Item,1543,Processed
2577,68552,,3960,PENDING
2578,99756,Late Delivery,3463,processed
2579,67871,Missing Item,3232,processed
2580,50752,damaged,1533,Processed
2581,56965,Damaged,2214,processed
2582,69479,WRONG,133,Processed
2583,61428,Late Delivery,1817,Processed
2584,30031,Wrong Item,3613,Rejected
2585,79890,WRONG,99999,Pending
2586,16975,Late Delivery,0,processed
2587,68048,WRONG,-200,Processed
2588,62066,Late Delivery,0,processed
2589,47098,Wrong Item,3966,Rejected
2590,22772,Wrong Item,0,Rejected
2591,9876,damaged,2267,Processed
2592,59712,damaged,4253,Processed
2593,34671,damaged,2475,Pending
2594,62599,Damaged,0,Pending
2595,62387,WRONG,99999,processed
2596,26682,Wrong Item,-200,PENDING
2597,75529,,4314,Processed
2598,13818,,3637,PENDING
2599,49952,Wrong Item,-200,Pending
2600,27510,Damaged,99999,Rejected
2601,69835,Wrong Item,99999,processed
2602,88983,Damaged,3506,Pending
2603,95901,Missing Item,3570,Processed
2604,46494,Wrong Item,99999,Processed
2605,85058,,0,processed
2606,3959,WRONG,-200,processed
2607,94106,damaged,99999,Processed
2608,79824,Late Delivery,0,Rejected
2609,73313,WRONG,3887,processed
2610,68291,damaged,2853,Pending
2611,85659,Late Delivery,2878,Rejected
2612,15719,,0,Pending
2613,56258,damaged,4918,Pending
2614,9015,WRONG,-200,PENDING
2615,98624,Damaged,1229,Rejected
2616,19354,,-200,Processed
2617,19151,WRONG,3331,Processed
2618,41002,damaged,3781,Rejected
2619,89961,Missing Item,4939,processed
2620,93294,,2697,Rejected
2621,2081,Wrong Item,99999,processed
2622,14062,Late Delivery,99999,Processed
2623,26194,Wrong Item,99999,Rejected
2624,31317,Late Delivery,0,Processed
2625,58865,,2196,Processed
2626,64483,Missing Item,169,processed
2627,20068,Damaged,1356,PENDING
2628,31114,Missing Item,0,Processed
2629,64988,,0,Pending
2630,20539,damaged,1687,Pending
2631,99288,,-200,processed
2632,56144,Damaged,0,Processed
2633,60978,Late Delivery,-200,processed
2634,41124,WRONG,0,Rejected
2635,69448,Damaged,1116,Rejected
2636,10408,WRONG,3276,Pending
2637,70627,Wrong Item,2929,Processed
2638,52186,Late Delivery,599,Rejected
2639,89641,Late Delivery,-200,PENDING
2640,83461,,316,processed
2641,49091,WRONG,0,PENDING
2642,24661,Wrong Item,-200,Rejected
2643,29847,damaged,99999,PENDING
2644,8929,Missing Item,288,PENDING
2645,13982,WRONG,-200,Rejected
2646,81469,Damaged,0,PENDING
2647,7362,Damaged,3301,Processed
2648,27021,Missing Item,-200,processed
2649,31236,damaged,-200,Pending
2650,20599,,99999,Pending
2651,5610,,4130,Pending
2652,37285,Damaged,0,Processed
2653,67469,Missing Item,2104,processed
2654,95227,Wrong Item,599,PENDING
2655,86908,Damaged,2310,Processed
2656,89456,damaged,3971,Rejected
2657,43283,,-200,processed
2658,18776,Missing Item,0,Pending
2659,59506,Wrong Item,4831,Rejected
2660,87561,Late Delivery,99999,Rejected
2661,68390,WRONG,-200,Pending
2662,95482,damaged,1674,Processed
2663,33799,Wrong Item,184,processed
2664,57076,Missing Item,-200,Rejected
2665,15498,Missing Item,0,processed
2666,51404,Late Delivery,99999,Rejected
2667,22190,Damaged,2685,processed
2668,54280,Missing Item,99999,Pending
2669,94326,Wrong Item,99999,Processed
2670,85737,,1280,PENDING
2671,75625,damaged,0,PENDING
2672,74758,Damaged,2173,processed
2673,34938,Wrong Item,4855,Pending
2674,38083,Wrong Item,856,processed
2675,77820,damaged,330,processed
2676,90840,Late Delivery,343,Processed
2677,38837,Late Delivery,2829,Processed
2678,95308,WRONG,99999,Rejected
2679,95690,Wrong Item,0,Pending
2680,28638,,0,Pending
2681,8724,Late Delivery,-200,Processed
2682,24821,WRONG,3983,Pending
2683,64911,Missing Item,0,PENDING
2684,82213,Missing Item,0,Processed
2685,16977,Missing Item,0,Processed
2686,60123,Damaged,1757,PENDING
2687,33393,Missing Item,3022,Pending
2688,70408,WRONG,0,Rejected
2689,34804,Missing Item,3602,PENDING
2690,72085,Damaged,99999,PENDING
2691,17528,Damaged,1769,processed
2692,33582,Damaged,-200,Processed
2693,93746,WRONG,4926,Processed
2694,32629,damaged,99999,Rejected
2695,88538,Late Delivery,0,Rejected
2696,64177,,99999,processed
2697,61440,,3218,Pending
2698,56350,Damaged,99999,Rejected
2699,74394,Damaged,3345,processed
2700,43996,,756,Pending
2701,57227,damaged,3625,processed
2702,95144,WRONG,3671,Pending
2703,5702,damaged,99999,Rejected
2704,13248,,2439,Pending
2705,5037,Damaged,4087,Rejected
2706,71638,,-200,Rejected
2707,28872,damaged,-200,Processed
2708,53684,Damaged,3849,PENDING
2709,26636,Late Delivery,1183,processed
2710,98150,,-200,Pending
2711,68173,damaged,2188,processed
2712,29380,Damaged,99999,Processed
2713,11693,Late Delivery,0,processed
2714,32876,,-200,Pending
2715,56590,WRONG,4356,PENDING
2716,92660,WRONG,-200,Rejected
2717,27503,damaged,-200,Pending
2718,57237,Wrong Item,1032,PENDING
2719,98170,,1311,Pending
2720,89518,Damaged,0,Processed
2721,88730,Missing Item,-200,Pending
2722,84232,Missing Item,1411,Rejected
2723,28250,Wrong Item,-200,Pending
2724,78938,Damaged,4472,Pending
2725,82716,Missing Item,3355,processed
2726,89618,Missing Item,4387,processed
2727,77178,Missing Item,2469,PENDING
2728,63923,Late Delivery,1973,PENDING
2729,43193,Wrong Item,1858,processed
2730,7906,,0,Rejected
2731,31424,damaged,1478,Processed
2732,23486,damaged,99999,Pending
2733,11234,WRONG,3750,Rejected
2734,30518,Damaged,3751,PENDING
2735,72477,,1799,Processed
2736,87600,Late Delivery,0,Pending
2737,33641,Missing Item,99999,processed
2738,93456,damaged,3907,processed
2739,20726,Damaged,-200,Rejected
2740,15316,Damaged,99999,Rejected
2741,33623,Late Delivery,0,Pending
2742,43630,WRONG,4511,Rejected
2743,65581,WRONG,99999,PENDING
2744,60016,Missing Item,-200,PENDING
2745,33887,WRONG,3164,PENDING
2746,53162,,966,PENDING
2747,65648,Wrong Item,4265,Pending
2748,26291,Missing Item,4434,Processed
2749,99793,Late Delivery,2086,Pending
2750,3436,damaged,0,Rejected
2751,45163,Wrong Item,1158,Pending
2752,4264,Missing Item,99999,Processed
2753,26237,,2564,PENDING
2754,39590,Damaged,2321,Rejected
2755,56942,Damaged,99999,PENDING
2756,28960,,4284,PENDING
2757,74324,,4634,PENDING
2758,86053,Missing Item,99999,processed
2759,89058,damaged,2651,Rejected
2760,82132,Late Delivery,0,Rejected
2761,78902,Missing Item,200,processed
2762,34938,damaged,3553,Rejected
2763,99624,Late Delivery,0,Processed
2764,12141,Missing Item,173,Processed
2765,39049,,1437,PENDING
2766,85008,,514,Processed
2767,73199,,99999,Pending
2768,17066,damaged,922,Pending
2769,89488,Late Delivery,250,PENDING
2770,57216,Wrong Item,-200,Processed
2771,47749,Late Delivery,181,Rejected
2772,26764,damaged,1962,Pending
2773,35583,damaged,-200,Processed
2774,58190,Late Delivery,0,Processed
2775,53436,Damaged,4186,processed
2776,59370,Wrong Item,2087,Rejected
2777,96542,Missing Item,99999,Rejected
2778,24772,,0,Rejected
2779,28131,Wrong Item,1355,Rejected
2780,20947,Damaged,1999,Pending
2781,82201,Wrong Item,4589,Pending
2782,85400,damaged,2218,Rejected
2783,25670,Damaged,0,Rejected
2784,4310,Missing Item,-200,PENDING
2785,49446,Wrong Item,99999,Processed
2786,67332,damaged,3362,PENDING
2787,15611,Late Delivery,115,PENDING
2788,27299,Late Delivery,0,Processed
2789,58400,damaged,-200,Processed
2790,86715,damaged,-200,PENDING
2791,22640,WRONG,99999,Pending
2792,92903,Late Delivery,99999,Processed
2793,43694,Late Delivery,4703,Pending
