Order_ID,Customer_ID,Product_ID,Order_Time,Dispatch_Time,Delivery_Time,Status,Delay_Minutes,City_ID,Partner_ID
59,2782,290,02-03-2022,02-03-2022 17:00,03-03-2022 01:00,In Transit,,19,59
7565,3613,2219,21-03-2024,21-03-2024 07:00,23-03-2024 05:00,,-50,,11
11265,5648,1744,15-04-2021,15-04-2021 22:00,17-04-2021 18:00,,,,20
2605,1892,377,03-12-2021,03-12-2021 12:00,05-12-2021 10:00,Delivered,102,84,32
23201,1435,886,10-10-2025,11-10-2025 16:00,12-10-2025 21:00,Delivered,9999,15,50
20515,4597,2765,25-02-2022,26-02-2022 07:00,27-02-2022 14:00,Delayed,-50,,27
7570,3191,334,05-07-2020,06-07-2020 15:00,09-07-2020 06:00,Delayed,9999,,48
7571,1529,1203,16-10-2022,16-10-2022 04:00,17-10-2022 10:00,In Transit,,,7
7572,1595,2556,15-02-2020,15-02-2020 10:00,16-02-2020 18:00,DELIVERED,,,35
41562,3846,228,10-05-2024,11-05-2024 03:00,13-05-2024 13:00,delivered,40,,49
7574,5921,353,03-03-2025,04-03-2025 02:00,05-03-2025 16:00,,36,,25
21783,3338,2964,02-06-2025,03-06-2025 23:00,04-06-2025 21:00,DELIVERED,-50,20,49
42116,4984,736,16-03-2021,16-03-2021 09:00,19-03-2021 07:00,Delivered,210,,47
7577,3898,2048,22-12-2020,22-12-2020 10:00,23-12-2020 04:00,delivered,242,6,25
21800,4015,2197,08-01-2020,08-01-2020 12:00,10-01-2020 09:00,Delivered,,93,48
7579,2662,1558,03-12-2021,03-12-2021 17:00,07-12-2021 16:00,delivered,146,1,50
21146,4621,2804,12-09-2020,13-09-2020 18:00,14-09-2020 22:00,DELIVERED,-50,,58
26208,2839,1324,05-10-2025,06-10-2025 09:00,09-10-2025 21:00,delivered,9999,,39
7582,5303,735,10-07-2022,10-07-2022 16:00,12-07-2022 23:00,In Transit,9999,,40
7583,2125,1765,15-05-2020,16-05-2020 02:00,17-05-2020 17:00,Delivered,9999,,59
7584,4947,320,24-06-2022,25-06-2022 09:00,28-06-2022 14:00,DELIVERED,9999,61,30
7585,2090,1799,06-08-2023,06-08-2023 08:00,06-08-2023 15:00,DELIVERED,,16,56
7586,5418,103,26-02-2020,26-02-2020 16:00,27-02-2020 16:00,DELIVERED,9999,92,1
7587,5220,843,21-05-2024,22-05-2024 10:00,22-05-2024 21:00,In Transit,,,14
7588,5985,1284,02-08-2022,02-08-2022 19:00,06-08-2022 02:00,In Transit,-50,,2
43358,4677,2038,04-12-2022,04-12-2022 15:00,04-12-2022 20:00,,42,90,42
46686,3765,1340,26-09-2025,27-09-2025 18:00,30-09-2025 06:00,Delayed,,77,59
7591,5438,1014,18-10-2020,19-10-2020 15:00,23-10-2020 14:00,In Transit,-50,,6
37535,2474,1787,23-01-2023,24-01-2023 20:00,25-01-2023 10:00,,,22,32
7593,3092,1526,09-09-2025,10-09-2025 01:00,11-09-2025 05:00,Delivered,9999,22,31
37335,1158,2266,14-07-2022,14-07-2022 05:00,17-07-2022 12:00,Delivered,,,40
7595,3050,1714,25-12-2024,26-12-2024 11:00,26-12-2024 21:00,Delayed,9999,72,57
47661,4966,114,08-02-2022,09-02-2022 21:00,13-02-2022 14:00,In Transit,,99,15
20261,4881,730,08-09-2024,08-09-2024 02:00,08-09-2024 03:00,In Transit,,31,44
9549,5630,1910,01-10-2023,01-10-2023 21:00,04-10-2023 20:00,,9999,36,27
43406,1699,2946,16-04-2023,16-04-2023 07:00,16-04-2023 23:00,In Transit,9999,,60
7600,2205,2016,10-11-2024,10-11-2024 15:00,13-11-2024 08:00,delivered,,14,5
7601,4054,2838,15-11-2024,16-11-2024 18:00,17-11-2024 02:00,delivered,9999,61,56
7602,3778,951,31-10-2024,01-11-2024 20:00,05-11-2024 01:00,delivered,,,59
7603,4527,2615,04-12-2023,05-12-2023 19:00,07-12-2023 16:00,,,55,27
40066,3959,1097,16-09-2025,16-09-2025 09:00,16-09-2025 21:00,Delayed,181,72,21
22426,1190,537,28-07-2024,28-07-2024 08:00,30-07-2024 12:00,,-50,,31
24180,2414,2070,18-01-2020,18-01-2020 17:00,21-01-2020 06:00,In Transit,,3,30
39487,3317,2997,08-02-2020,08-02-2020 19:00,10-02-2020 21:00,Delayed,-50,,20
7608,3918,1522,25-08-2022,26-08-2022 20:00,28-08-2022 01:00,Delivered,9999,49,43
27783,5529,1379,18-06-2021,18-06-2021 12:00,21-06-2021 11:00,Delivered,-50,6,8
7610,5201,522,22-07-2024,22-07-2024 18:00,22-07-2024 19:00,Delayed,17,30,36
13259,3566,633,12-01-2025,12-01-2025 02:00,16-01-2025 01:00,Delivered,24,33,19
6890,2115,2542,15-05-2023,16-05-2023 03:00,16-05-2023 18:00,Delivered,-50,45,34
8701,4245,569,17-10-2024,18-10-2024 23:00,21-10-2024 23:00,,,,3
31347,3599,2600,06-06-2021,06-06-2021 19:00,09-06-2021 04:00,In Transit,,58,5
22882,2118,2338,20-05-2023,20-05-2023 05:00,24-05-2023 05:00,Delivered,-50,,36
42951,5480,570,12-04-2022,12-04-2022 01:00,12-04-2022 21:00,Delayed,93,12,31
7617,2028,2662,16-06-2024,17-06-2024 19:00,20-06-2024 19:00,DELIVERED,9999,29,40
7618,2349,644,13-01-2022,13-01-2022 15:00,15-01-2022 04:00,Delayed,-50,60,57
14270,3767,1093,02-01-2020,03-01-2020 07:00,04-01-2020 05:00,In Transit,243,17,56
43060,1505,2084,29-07-2022,30-07-2022 14:00,03-08-2022 12:00,In Transit,9999,96,39
18498,4839,1588,28-07-2025,28-07-2025 21:00,01-08-2025 09:00,Delivered,,,11
7622,2951,575,02-11-2021,02-11-2021 19:00,03-11-2021 18:00,Delivered,,,53
47106,5950,545,26-10-2020,26-10-2020 22:00,29-10-2020 14:00,delivered,-50,42,26
7624,3572,2794,16-06-2025,17-06-2025 22:00,21-06-2025 05:00,In Transit,9999,,53
7625,4916,776,08-07-2021,08-07-2021 14:00,11-07-2021 08:00,delivered,84,53,15
28830,3505,236,09-07-2025,09-07-2025 04:00,09-07-2025 06:00,Delivered,9999,,39
7627,3811,1495,14-10-2024,15-10-2024 17:00,16-10-2024 20:00,Delivered,-50,,4
7628,4920,904,25-04-2025,26-04-2025 21:00,28-04-2025 02:00,,-50,40,59
22204,5392,1644,06-07-2024,06-07-2024 12:00,08-07-2024 05:00,,9999,95,32
47479,3162,1150,20-05-2020,21-05-2020 00:00,21-05-2020 20:00,delivered,-50,,14
34856,4420,2633,12-06-2024,13-06-2024 14:00,17-06-2024 06:00,Delayed,94,83,12
16298,4826,1872,13-05-2020,14-05-2020 09:00,17-05-2020 08:00,In Transit,9999,,3
7633,5559,1068,09-10-2022,10-10-2022 06:00,12-10-2022 10:00,Delayed,9999,,45
7634,4998,1919,09-12-2020,10-12-2020 09:00,11-12-2020 21:00,Delivered,,,35
36871,3308,1600,21-04-2021,21-04-2021 19:00,22-04-2021 02:00,In Transit,9999,5,49
7636,2307,2827,05-09-2024,06-09-2024 07:00,06-09-2024 21:00,delivered,,16,14
10773,2393,2546,18-01-2020,18-01-2020 09:00,19-01-2020 04:00,DELIVERED,-50,96,27
7638,2733,297,18-01-2020,19-01-2020 04:00,19-01-2020 16:00,delivered,158,29,5
7639,3083,1047,16-04-2020,16-04-2020 10:00,20-04-2020 04:00,In Transit,113,,51
41415,3139,336,21-08-2020,22-08-2020 22:00,24-08-2020 18:00,Delayed,203,,5
16566,4539,2868,01-09-2023,01-09-2023 03:00,02-09-2023 10:00,,225,,51
27461,3189,1950,07-04-2025,07-04-2025 11:00,07-04-2025 17:00,DELIVERED,9999,,9
7643,3533,1381,04-07-2020,04-07-2020 10:00,08-07-2020 10:00,Delivered,9999,,35
34996,3050,2725,20-09-2025,21-09-2025 00:00,23-09-2025 00:00,Delivered,,,36
16359,4485,1123,12-07-2023,12-07-2023 01:00,13-07-2023 21:00,,9999,4,59
7646,5009,2378,07-02-2020,07-02-2020 13:00,08-02-2020 16:00,Delivered,-50,5,17
41611,2528,2391,19-10-2025,20-10-2025 04:00,22-10-2025 22:00,Delayed,-50,,41
16533,4015,294,28-07-2024,28-07-2024 17:00,30-07-2024 20:00,delivered,,,54
37472,1049,2410,09-07-2023,10-07-2023 02:00,10-07-2023 16:00,,-50,,56
35561,4526,156,11-08-2020,11-08-2020 11:00,13-08-2020 02:00,Delivered,53,,43
7651,2369,1069,21-04-2025,22-04-2025 17:00,23-04-2025 00:00,Delayed,-50,,51
3675,2822,2728,04-12-2022,05-12-2022 14:00,09-12-2022 12:00,Delivered,-50,,42
49458,5050,2498,11-09-2025,12-09-2025 09:00,13-09-2025 13:00,DELIVERED,9999,,47
7393,1277,413,08-07-2024,08-07-2024 14:00,09-07-2024 08:00,DELIVERED,-50,19,6
7655,4433,2979,19-08-2025,19-08-2025 20:00,23-08-2025 08:00,DELIVERED,,,15
7656,1373,355,27-04-2022,27-04-2022 19:00,01-05-2022 01:00,In Transit,-50,31,34
21680,2701,270,23-08-2022,23-08-2022 22:00,24-08-2022 02:00,DELIVERED,14,,50
10074,1483,1881,19-11-2020,19-11-2020 06:00,19-11-2020 13:00,,108,99,59
21738,1749,1675,08-09-2024,08-09-2024 01:00,08-09-2024 10:00,DELIVERED,,,42
7660,3203,461,25-06-2021,26-06-2021 04:00,29-06-2021 14:00,Delayed,188,12,30
606,5501,1702,19-08-2021,20-08-2021 03:00,22-08-2021 21:00,In Transit,-50,13,37
272,4694,1401,11-08-2020,11-08-2020 11:00,15-08-2020 10:00,Delivered,9999,64,55
12191,3313,677,28-07-2020,29-07-2020 12:00,31-07-2020 18:00,,-50,,48
29069,3581,1927,30-09-2022,01-10-2022 21:00,04-10-2022 16:00,Delayed,9999,68,14
7665,4766,1799,29-08-2023,29-08-2023 08:00,31-08-2023 16:00,In Transit,-50,12,47
33314,2200,872,20-04-2022,20-04-2022 21:00,21-04-2022 11:00,Delayed,176,,51
7667,5681,2894,05-03-2025,06-03-2025 16:00,10-03-2025 06:00,,9999,,27
7668,1393,1273,23-07-2022,24-07-2022 02:00,27-07-2022 05:00,delivered,9999,78,26
7669,5130,881,04-06-2025,05-06-2025 16:00,07-06-2025 21:00,Delayed,83,31,24
43866,1243,723,26-10-2020,27-10-2020 12:00,31-10-2020 01:00,DELIVERED,,,53
15309,2574,240,01-03-2024,01-03-2024 06:00,04-03-2024 13:00,In Transit,232,,54
7672,4538,2479,07-04-2020,08-04-2020 11:00,10-04-2020 00:00,Delivered,20,,21
35117,5938,1629,30-06-2021,30-06-2021 11:00,30-06-2021 23:00,Delayed,-50,16,36
2109,1430,1863,04-02-2020,04-02-2020 22:00,05-02-2020 14:00,delivered,64,,42
28408,1695,1491,18-06-2022,19-06-2022 20:00,21-06-2022 23:00,DELIVERED,-50,100,53
3641,1682,1650,11-02-2022,12-02-2022 09:00,12-02-2022 19:00,,52,,38
15238,3669,1422,11-09-2022,12-09-2022 15:00,12-09-2022 23:00,delivered,9999,43,35
7678,1365,1723,28-06-2025,28-06-2025 06:00,28-06-2025 08:00,Delivered,9999,,3
7679,5670,1380,12-07-2020,12-07-2020 01:00,12-07-2020 06:00,Delivered,-50,,38
7680,5528,1325,12-06-2024,13-06-2024 07:00,15-06-2024 02:00,In Transit,252,,39
44644,3695,2693,16-03-2021,16-03-2021 01:00,17-03-2021 01:00,delivered,-50,44,46
5607,1361,533,12-10-2021,12-10-2021 12:00,15-10-2021 07:00,DELIVERED,,,9
45307,4154,731,25-12-2025,26-12-2025 00:00,27-12-2025 14:00,Delivered,118,36,45
7684,1099,1960,26-09-2021,27-09-2021 06:00,30-09-2021 17:00,delivered,253,,15
7685,2920,615,09-02-2020,10-02-2020 20:00,10-02-2020 21:00,In Transit,9999,,48
7686,3778,1240,26-10-2021,26-10-2021 10:00,28-10-2021 03:00,,,,12
34387,1592,326,10-08-2025,11-08-2025 01:00,13-08-2025 12:00,delivered,-50,,19
7075,5290,2739,10-10-2024,11-10-2024 21:00,13-10-2024 20:00,DELIVERED,-50,63,36
7689,3449,2618,07-07-2024,08-07-2024 22:00,10-07-2024 07:00,In Transit,211,18,4
26797,4038,314,23-04-2024,24-04-2024 16:00,26-04-2024 02:00,,12,,10
7691,2983,1984,14-08-2023,14-08-2023 02:00,14-08-2023 17:00,Delayed,,,29
33505,3103,521,08-11-2022,09-11-2022 06:00,11-11-2022 15:00,Delayed,9999,,22
7693,1304,162,29-01-2022,29-01-2022 14:00,31-01-2022 11:00,Delivered,,,17
13518,4462,2002,07-01-2021,08-01-2021 01:00,10-01-2021 13:00,Delayed,-50,19,31
7695,4914,1627,05-04-2024,05-04-2024 03:00,05-04-2024 08:00,delivered,-50,,28
14960,3994,1918,05-06-2025,06-06-2025 07:00,08-06-2025 19:00,delivered,,54,55
7697,4168,2566,10-06-2022,10-06-2022 02:00,13-06-2022 18:00,DELIVERED,,,47
35197,4259,2859,03-05-2024,04-05-2024 21:00,08-05-2024 11:00,Delayed,250,,46
15631,1050,2732,20-06-2020,21-06-2020 08:00,23-06-2020 16:00,,,79,49
7700,5073,2552,23-06-2023,23-06-2023 15:00,23-06-2023 16:00,Delayed,-50,,55
38166,1921,334,01-08-2025,02-08-2025 05:00,02-08-2025 09:00,In Transit,9999,7,3
32637,5303,796,08-04-2021,08-04-2021 06:00,10-04-2021 13:00,delivered,48,,12
7703,1172,1135,09-05-2022,09-05-2022 05:00,11-05-2022 20:00,,-50,,33
7704,5482,1740,01-06-2025,01-06-2025 12:00,05-06-2025 10:00,Delayed,-50,99,59
32385,2243,1192,03-06-2022,05-06-2022 00:00,05-06-2022 02:00,DELIVERED,,86,16
9548,1250,1426,23-08-2021,24-08-2021 22:00,27-08-2021 08:00,DELIVERED,9999,57,44
45898,1279,1327,13-02-2025,14-02-2025 23:00,18-02-2025 03:00,DELIVERED,9999,52,6
7708,2343,447,14-12-2020,14-12-2020 23:00,17-12-2020 09:00,Delivered,9999,99,18
26389,1764,262,16-08-2024,17-08-2024 05:00,18-08-2024 00:00,Delayed,9999,,20
7710,2783,2946,14-07-2023,15-07-2023 10:00,15-07-2023 22:00,Delayed,,,9
20601,5903,2627,15-04-2023,16-04-2023 23:00,17-04-2023 03:00,In Transit,9999,100,54
28152,4288,2682,17-10-2025,17-10-2025 08:00,18-10-2025 15:00,Delayed,-50,90,33
47911,2891,677,08-02-2020,09-02-2020 02:00,12-02-2020 02:00,In Transit,138,,29
48277,2820,1979,05-01-2020,06-01-2020 07:00,06-01-2020 08:00,Delayed,222,76,45
2559,1200,453,25-01-2022,25-01-2022 16:00,27-01-2022 07:00,Delivered,9999,53,26
7716,5829,1531,16-12-2025,16-12-2025 10:00,20-12-2025 03:00,delivered,112,,42
7717,3609,1881,11-01-2021,11-01-2021 21:00,14-01-2021 01:00,Delivered,,55,30
7718,2410,1704,07-07-2021,07-07-2021 03:00,09-07-2021 16:00,In Transit,,,41
42433,2875,409,14-02-2021,14-02-2021 13:00,14-02-2021 16:00,delivered,-50,33,53
39800,2946,1490,11-05-2022,12-05-2022 23:00,15-05-2022 06:00,DELIVERED,,29,17
7721,5612,979,17-04-2024,18-04-2024 21:00,20-04-2024 16:00,delivered,-50,,56
7722,1503,3000,06-09-2025,06-09-2025 04:00,07-09-2025 05:00,Delivered,78,,52
7723,2048,2422,24-04-2020,25-04-2020 21:00,27-04-2020 18:00,DELIVERED,-50,,15
33665,2295,734,24-01-2024,25-01-2024 10:00,26-01-2024 07:00,,-50,,7
47934,5142,764,01-04-2021,01-04-2021 15:00,01-04-2021 23:00,In Transit,9999,10,60
7726,2087,1589,20-10-2025,20-10-2025 06:00,22-10-2025 20:00,Delivered,-50,,25
7727,1734,933,29-12-2021,30-12-2021 18:00,01-01-2022 15:00,Delivered,-50,,53
7728,2535,2458,17-03-2021,18-03-2021 11:00,20-03-2021 06:00,,-50,,52
7729,2552,269,29-04-2024,30-04-2024 22:00,03-05-2024 17:00,DELIVERED,9999,,53
7730,2505,2146,07-03-2024,08-03-2024 23:00,10-03-2024 20:00,Delivered,-50,76,50
26728,3945,1177,27-11-2024,28-11-2024 21:00,01-12-2024 01:00,Delivered,-50,,27
4278,3205,2339,10-01-2024,11-01-2024 21:00,15-01-2024 11:00,Delivered,-50,49,59
29738,1765,1223,30-11-2023,30-11-2023 01:00,30-11-2023 04:00,Delivered,9999,,57
7734,3348,670,09-05-2020,10-05-2020 02:00,11-05-2020 19:00,delivered,94,,59
11116,2307,2937,28-04-2022,28-04-2022 19:00,30-04-2022 10:00,DELIVERED,9999,,60
7736,1477,2549,30-03-2025,31-03-2025 20:00,01-04-2025 19:00,In Transit,9999,,38
308,1029,1769,25-07-2020,25-07-2020 05:00,27-07-2020 06:00,,9999,,55
10534,3670,1949,27-08-2023,27-08-2023 15:00,30-08-2023 20:00,Delayed,9999,,60
36294,4322,421,05-02-2021,06-02-2021 16:00,09-02-2021 22:00,Delayed,9999,77,38
7740,3979,681,25-05-2025,25-05-2025 18:00,25-05-2025 21:00,delivered,-50,31,21
7741,1109,503,03-03-2023,03-03-2023 21:00,04-03-2023 04:00,In Transit,9999,,43
16108,5164,641,01-04-2024,02-04-2024 02:00,05-04-2024 07:00,In Transit,,,9
2189,4876,884,19-03-2022,20-03-2022 00:00,21-03-2022 17:00,Delayed,157,40,46
43034,5733,587,26-03-2021,27-03-2021 07:00,30-03-2021 17:00,DELIVERED,-50,79,26
7745,1132,204,28-11-2020,28-11-2020 14:00,28-11-2020 21:00,In Transit,,88,44
49875,4756,2630,17-02-2023,18-02-2023 23:00,21-02-2023 11:00,In Transit,80,26,36
35366,5182,1273,09-02-2023,09-02-2023 06:00,11-02-2023 05:00,delivered,151,21,45
7748,3712,1739,21-12-2022,22-12-2022 14:00,25-12-2022 01:00,Delivered,9999,,1
7749,3625,2824,07-09-2021,09-09-2021 00:00,11-09-2021 07:00,Delivered,-50,22,6
7750,4280,1101,09-04-2021,10-04-2021 07:00,14-04-2021 01:00,DELIVERED,188,,6
7751,1846,1218,10-05-2021,10-05-2021 03:00,14-05-2021 00:00,Delayed,27,,8
7752,2848,1256,09-10-2021,10-10-2021 20:00,14-10-2021 11:00,Delayed,77,28,1
7753,4042,190,07-12-2021,07-12-2021 19:00,09-12-2021 06:00,Delayed,-50,,34
35713,5439,1891,03-05-2020,03-05-2020 17:00,07-05-2020 00:00,Delayed,9999,37,11
7755,4290,1750,31-08-2023,31-08-2023 21:00,03-09-2023 05:00,DELIVERED,,85,4
7756,1043,859,01-07-2022,01-07-2022 09:00,01-07-2022 12:00,In Transit,62,,45
15951,5426,675,18-11-2023,19-11-2023 12:00,22-11-2023 12:00,delivered,9999,8,56
49448,1794,170,12-04-2025,13-04-2025 19:00,15-04-2025 22:00,In Transit,24,,46
7759,4712,2331,27-09-2020,28-09-2020 20:00,29-09-2020 01:00,Delayed,80,12,31
39775,5010,2321,01-03-2025,01-03-2025 16:00,03-03-2025 09:00,delivered,295,46,45
18199,2463,1000,11-07-2024,11-07-2024 21:00,12-07-2024 08:00,Delayed,9999,,2
36395,5755,780,21-05-2020,21-05-2020 22:00,24-05-2020 12:00,Delayed,-50,16,55
48212,3260,957,25-02-2023,25-02-2023 22:00,28-02-2023 23:00,delivered,,80,14
7764,4774,953,31-01-2022,01-02-2022 16:00,01-02-2022 18:00,Delivered,,26,12
5602,4795,752,15-11-2023,16-11-2023 21:00,17-11-2023 02:00,DELIVERED,-50,66,2
44745,2117,812,07-07-2025,08-07-2025 18:00,12-07-2025 16:00,In Transit,9999,51,21
13815,4561,2725,11-05-2023,12-05-2023 10:00,13-05-2023 08:00,,-50,,47
7768,1928,1685,25-06-2024,25-06-2024 02:00,26-06-2024 01:00,DELIVERED,,41,28
7769,5150,2133,07-10-2025,07-10-2025 05:00,07-10-2025 22:00,,,,36
48212,3567,1023,26-10-2020,26-10-2020 06:00,26-10-2020 07:00,delivered,-50,60,49
38143,4529,1963,05-08-2025,05-08-2025 19:00,05-08-2025 21:00,In Transit,,53,2
36498,1851,1740,14-04-2021,14-04-2021 11:00,16-04-2021 02:00,In Transit,9999,,17
7773,1335,778,06-08-2024,06-08-2024 04:00,06-08-2024 05:00,In Transit,50,,6
49711,2882,783,07-12-2022,08-12-2022 04:00,11-12-2022 00:00,Delivered,9999,87,8
7775,1533,1179,14-11-2022,15-11-2022 20:00,19-11-2022 10:00,,88,,27
7776,4066,609,09-01-2020,09-01-2020 11:00,13-01-2020 06:00,In Transit,,88,3
49935,5099,791,21-01-2020,22-01-2020 17:00,25-01-2020 08:00,delivered,266,45,27
13994,3751,1521,09-08-2025,10-08-2025 00:00,10-08-2025 20:00,Delivered,-50,18,2
3468,3032,2303,08-11-2021,08-11-2021 15:00,09-11-2021 09:00,DELIVERED,-50,51,24
27968,2514,2676,26-09-2023,27-09-2023 20:00,29-09-2023 20:00,DELIVERED,-50,,27
4351,5621,2727,23-09-2022,24-09-2022 11:00,27-09-2022 17:00,,-50,,52
46969,4986,2657,18-09-2020,19-09-2020 03:00,22-09-2020 13:00,Delivered,-50,7,41
7783,1382,1467,02-07-2021,02-07-2021 11:00,04-07-2021 05:00,Delayed,175,,46
7784,2259,2991,20-12-2021,21-12-2021 02:00,23-12-2021 06:00,Delayed,,65,9
30310,1168,299,07-01-2025,07-01-2025 21:00,10-01-2025 12:00,Delayed,298,60,50
43104,5222,1071,29-01-2023,30-01-2023 10:00,31-01-2023 19:00,DELIVERED,9999,,24
36381,4629,428,31-10-2023,31-10-2023 20:00,02-11-2023 17:00,Delivered,-50,28,53
7788,3404,781,30-07-2024,31-07-2024 06:00,31-07-2024 14:00,DELIVERED,-50,47,46
7789,4880,605,29-06-2024,30-06-2024 18:00,03-07-2024 18:00,delivered,,4,40
7790,5746,863,12-02-2023,13-02-2023 04:00,14-02-2023 20:00,Delayed,,,52
7791,1307,2838,01-01-2023,02-01-2023 16:00,02-01-2023 19:00,,-50,,6
7792,4511,1947,25-10-2021,26-10-2021 18:00,29-10-2021 01:00,Delivered,-50,11,18
27176,5919,2659,20-04-2020,20-04-2020 20:00,24-04-2020 04:00,In Transit,-50,73,36
7794,4986,1617,10-07-2022,10-07-2022 12:00,11-07-2022 06:00,Delivered,,,16
7795,3659,2610,21-10-2025,22-10-2025 22:00,26-10-2025 07:00,delivered,,39,52
7796,4430,2025,28-12-2023,29-12-2023 07:00,30-12-2023 10:00,Delayed,-50,25,49
7797,5129,2045,06-02-2022,07-02-2022 14:00,11-02-2022 04:00,In Transit,,,37
7798,4888,1492,18-08-2020,18-08-2020 03:00,21-08-2020 05:00,DELIVERED,9999,,19
7799,4445,2368,13-10-2023,14-10-2023 07:00,15-10-2023 07:00,delivered,,,20
7800,5249,2898,11-10-2023,11-10-2023 12:00,13-10-2023 16:00,DELIVERED,9999,24,19
7801,5997,2321,14-06-2020,14-06-2020 17:00,17-06-2020 20:00,,9999,,30
8623,4141,2234,01-12-2021,01-12-2021 05:00,02-12-2021 13:00,DELIVERED,,14,18
7803,3834,882,19-03-2025,20-03-2025 04:00,22-03-2025 23:00,In Transit,33,80,7
7804,1789,1743,23-01-2021,24-01-2021 03:00,27-01-2021 21:00,delivered,,,21
7805,4638,1360,17-06-2021,17-06-2021 04:00,17-06-2021 09:00,delivered,210,,38
49842,4852,2769,02-11-2020,02-11-2020 05:00,06-11-2020 03:00,In Transit,98,,21
7807,3096,1177,04-11-2025,05-11-2025 05:00,07-11-2025 21:00,Delayed,,,25
38118,2316,1724,12-09-2025,13-09-2025 14:00,17-09-2025 03:00,Delivered,40,,30
7809,4865,687,07-12-2020,08-12-2020 19:00,12-12-2020 09:00,Delivered,9999,83,42
7810,4903,1167,14-01-2022,14-01-2022 21:00,17-01-2022 13:00,delivered,,62,40
41480,5596,1397,31-05-2022,01-06-2022 02:00,04-06-2022 04:00,Delivered,233,81,42
7812,3144,2890,10-04-2022,11-04-2022 03:00,12-04-2022 02:00,,,50,2
38380,5791,1558,11-01-2024,12-01-2024 20:00,14-01-2024 03:00,delivered,9999,,38
7814,5913,378,02-09-2023,03-09-2023 09:00,05-09-2023 01:00,Delayed,-50,95,48
7815,4113,1395,23-04-2020,24-04-2020 04:00,24-04-2020 14:00,In Transit,41,,33
7816,3541,938,14-10-2024,14-10-2024 20:00,18-10-2024 10:00,delivered,9999,,53
28083,3445,634,31-07-2025,01-08-2025 16:00,04-08-2025 18:00,Delayed,3,87,46
12642,2559,1934,06-06-2020,07-06-2020 03:00,08-06-2020 05:00,Delayed,244,,42
7819,2169,1766,21-04-2022,21-04-2022 21:00,24-04-2022 15:00,DELIVERED,,4,2
49628,1092,2197,21-01-2025,21-01-2025 15:00,22-01-2025 22:00,DELIVERED,-50,,24
7821,3730,1842,13-05-2020,13-05-2020 09:00,16-05-2020 19:00,delivered,9999,29,45
7822,3136,2436,01-01-2020,01-01-2020 06:00,01-01-2020 16:00,In Transit,-50,60,19
7823,4960,710,31-10-2023,31-10-2023 22:00,02-11-2023 23:00,In Transit,9999,85,48
7824,2497,1664,18-03-2020,18-03-2020 03:00,21-03-2020 20:00,,9999,69,44
7825,4187,1669,10-09-2022,11-09-2022 18:00,13-09-2022 10:00,Delivered,9999,14,35
7826,3578,1089,22-04-2020,23-04-2020 10:00,24-04-2020 06:00,Delayed,9999,29,52
7827,2215,1419,02-12-2022,02-12-2022 12:00,04-12-2022 03:00,,,,19
9886,4098,1763,15-05-2021,16-05-2021 11:00,18-05-2021 23:00,In Transit,9999,,33
34987,4334,411,20-06-2025,21-06-2025 09:00,22-06-2025 16:00,In Transit,-50,,58
7830,1991,783,03-11-2021,05-11-2021 00:00,07-11-2021 13:00,delivered,,2,14
26555,2746,2214,30-03-2022,31-03-2022 15:00,01-04-2022 01:00,Delivered,9999,84,39
7832,3959,2985,25-01-2020,26-01-2020 23:00,27-01-2020 20:00,Delivered,9999,,19
7833,3628,216,03-04-2025,04-04-2025 05:00,07-04-2025 06:00,,9999,,36
7834,5830,2658,13-10-2020,14-10-2020 12:00,15-10-2020 15:00,Delayed,21,99,23
7835,2278,1448,24-08-2023,24-08-2023 15:00,25-08-2023 12:00,delivered,9,28,59
7836,5605,2066,10-10-2025,10-10-2025 09:00,13-10-2025 06:00,,263,,21
7837,1154,576,29-06-2024,29-06-2024 06:00,01-07-2024 15:00,,9999,,20
37496,5287,1048,13-11-2022,14-11-2022 03:00,16-11-2022 17:00,Delivered,35,,12
7839,1894,2194,25-12-2023,26-12-2023 22:00,29-12-2023 07:00,Delayed,227,,54
29061,2900,145,22-07-2020,22-07-2020 17:00,23-07-2020 03:00,delivered,,,26
5314,4662,2129,18-10-2021,19-10-2021 17:00,22-10-2021 05:00,In Transit,190,24,10
26398,3967,1008,14-12-2025,15-12-2025 15:00,17-12-2025 18:00,,,46,21
38826,2478,2050,21-12-2021,21-12-2021 17:00,25-12-2021 01:00,,9999,95,1
7844,2547,2608,26-08-2021,27-08-2021 04:00,29-08-2021 16:00,DELIVERED,232,93,10
7845,5435,1056,22-01-2024,23-01-2024 14:00,23-01-2024 22:00,delivered,,,27
6434,4241,398,27-11-2020,27-11-2020 07:00,29-11-2020 13:00,Delayed,-50,,41
20746,1557,2011,19-11-2020,20-11-2020 19:00,22-11-2020 13:00,delivered,-50,17,47
7848,5823,1819,16-04-2020,17-04-2020 11:00,18-04-2020 07:00,In Transit,-50,,26
15380,4721,104,24-07-2024,24-07-2024 06:00,28-07-2024 06:00,DELIVERED,-50,,34
7850,5628,1293,17-06-2020,17-06-2020 02:00,19-06-2020 23:00,Delivered,9999,6,1
7851,5438,2795,11-07-2025,11-07-2025 04:00,15-07-2025 01:00,In Transit,179,86,37
7852,2603,1891,21-12-2023,21-12-2023 21:00,23-12-2023 06:00,DELIVERED,9999,,23
