Order_ID,Status,Update_Date,Update_Time
74172,Dispatched,2021-05-09,16:38:00
44077,Delivered,2022-06-10,16:51:00
18918,Delivered,2023-09-29,05:39:00
44928,order placed,2023-05-08,19:15:00
1750,Order Placed,2023-02-05,07:11:00
27241,DELIVERED,2024-09-20,17:46:00
49219,Dispatched,2023-06-06,05:52:00
16616,In Transit,2025-12-28,10:49:00
8020,DELIVERED,2022-12-09,19:42:00
10467,Delivered,2024-08-12,14:22:00
83734,Delivered,2024-06-06,15:35:00
37246,Dispatched,2023-10-24,20:45:00
37510,Dispatched,2022-07-30,22:21:00
82698,Dispatched,2023-01-21,16:01:00
18215,in transit,2020-12-12,12:18:00
39179,Order Placed,2023-09-23,17:59:00
12841,Order Placed,2020-07-13,13:21:00
26199,Out for Delivery,2021-04-24,14:18:00
92773,DELIVERED,2021-07-06,06:53:00
25847,Dispatched,2023-11-28,21:59:00
91887,Delayed,2024-12-30,09:06:00
97855,order placed,2023-06-18,04:49:00
65224,Delivered,2022-07-18,22:52:00
45671,in transit,2024-11-15,12:55:00
37641,order placed,2024-05-26,13:44:00
70223,Order Placed,2022-03-03,15:00:00
93742,Dispatched,2024-09-02,00:25:00
34228,Delayed,2022-09-21,14:39:00
24093,Delayed,2024-09-06,12:08:00
68656,Dispatched,2022-03-24,17:39:00
4104,DELIVERED,2024-01-12,20:02:00
95363,order placed,2023-09-22,15:54:00
9589,Out for Delivery,2020-06-01,12:57:00
46318,order placed,2023-07-04,08:32:00
61317,order placed,2020-07-04,11:40:00
16145,Out for Delivery,2023-12-11,01:02:00
57645,in transit,2024-01-17,11:28:00
93670,order placed,2024-01-07,06:56:00
41684,Delayed,2020-02-29,18:14:00
23019,Delayed,2023-11-24,08:46:00
6602,In Transit,2024-06-01,17:55:00
64258,Delayed,2020-08-03,16:54:00
26099,Out for Delivery,2024-12-31,09:10:00
33935,Order Placed,2022-01-03,11:02:00
30558,DELIVERED,2021-12-07,16:07:00
27180,DELIVERED,2020-06-18,04:01:00
42638,Delivered,2025-01-10,01:55:00
4183,Order Placed,2022-07-29,14:30:00
32625,Dispatched,2021-09-18,07:24:00
33628,Delayed,2021-12-28,16:00:00
86554,Dispatched,2023-04-22,05:57:00
93048,in transit,2021-09-27,00:37:00
87789,Dispatched,2020-02-09,18:52:00
37135,Delayed,2021-07-10,15:45:00
36697,In Transit,2023-05-09,06:29:00
91143,Order Placed,2025-10-09,01:46:00
49750,Dispatched,2025-10-01,07:54:00
21558,Delayed,2023-06-22,20:59:00
77622,DELIVERED,2025-01-30,15:01:00
35702,DELIVERED,2022-10-16,16:21:00
91245,Dispatched,2023-11-21,16:05:00
588,Order Placed,2022-01-24,18:33:00
78098,DELIVERED,2025-04-30,19:57:00
41471,DELIVERED,2021-09-10,03:25:00
26524,Order Placed,2024-11-25,00:10:00
89308,Out for Delivery,2024-03-29,09:29:00
44139,Order Placed,2025-12-14,13:36:00
92724,In Transit,2025-11-26,16:13:00
39710,in transit,2020-04-18,23:28:00
94308,Order Placed,2025-06-08,22:01:00
9197,Delivered,2023-07-04,22:25:00
35435,order placed,2020-09-10,01:22:00
5048,Dispatched,2025-09-28,08:41:00
53774,in transit,2023-06-16,18:49:00
85091,Delivered,2022-06-06,00:21:00
59421,Dispatched,2022-03-08,03:30:00
92616,Delivered,2024-12-10,10:36:00
37043,Order Placed,2020-06-20,23:06:00
54178,DELIVERED,2022-04-05,11:54:00
60924,Delivered,2024-01-06,08:33:00
44854,order placed,2021-01-05,02:08:00
94509,in transit,2023-05-19,02:07:00
93933,Order Placed,2022-07-01,02:00:00
85438,DELIVERED,2020-04-01,05:26:00
28869,Out for Delivery,2023-02-03,17:12:00
28474,Delayed,2020-08-10,22:26:00
85651,Out for Delivery,2024-09-17,23:38:00
50480,Out for Delivery,2025-06-25,13:22:00
78749,Dispatched,2020-09-20,00:11:00
43803,DELIVERED,2020-05-03,17:43:00
46742,Delivered,2020-04-02,01:12:00
39245,Order Placed,2024-07-07,13:50:00
65440,order placed,2023-02-10,21:54:00
73675,Out for Delivery,2022-10-14,10:18:00
53153,order placed,2025-08-15,14:09:00
51106,Delayed,2020-11-24,11:46:00
94733,Order Placed,2021-06-28,17:55:00
61292,DELIVERED,2021-12-02,21:12:00
32173,Delivered,2024-06-12,15:48:00
7833,order placed,2025-11-14,22:33:00
23127,Dispatched,2025-06-04,05:53:00
6597,Out for Delivery,2024-06-22,16:04:00
7974,order placed,2020-04-17,12:48:00
54410,order placed,2023-10-22,07:49:00
95021,Dispatched,2020-05-25,03:06:00
3330,Delivered,2022-03-24,10:32:00
41753,In Transit,2024-01-10,22:43:00
44666,In Transit,2022-07-30,00:45:00
79651,in transit,2023-01-03,07:03:00
74980,in transit,2025-04-18,12:50:00
27190,DELIVERED,2021-08-10,09:40:00
37026,Out for Delivery,2025-12-30,05:21:00
28267,DELIVERED,2024-09-29,21:34:00
68482,in transit,2023-12-26,00:03:00
52338,DELIVERED,2021-06-10,15:03:00
7433,Delayed,2023-04-20,20:39:00
31481,In Transit,2022-08-18,06:48:00
67941,Out for Delivery,2021-10-11,10:51:00
89147,Delivered,2023-10-30,14:16:00
76503,Dispatched,2024-05-04,12:50:00
63693,In Transit,2025-02-28,00:31:00
46530,In Transit,2023-12-12,12:34:00
90116,order placed,2021-07-07,10:33:00
80812,In Transit,2025-05-25,15:13:00
60700,order placed,2023-07-23,15:12:00
1682,in transit,2022-11-18,09:21:00
68515,DELIVERED,2022-11-12,03:29:00
25220,Out for Delivery,2025-01-25,10:30:00
62751,Order Placed,2023-10-18,00:43:00
17643,In Transit,2020-06-23,04:35:00
68531,Delayed,2025-08-24,22:49:00
95285,Dispatched,2022-02-07,15:27:00
38676,In Transit,2021-10-22,13:46:00
30119,Delayed,2022-09-12,02:10:00
81683,Delivered,2020-09-26,12:09:00
19891,in transit,2021-11-09,23:53:00
23293,In Transit,2022-04-27,18:16:00
2852,Delayed,2023-12-04,16:50:00
90893,Delayed,2024-04-03,01:17:00
70755,Dispatched,2021-12-12,17:24:00
30661,DELIVERED,2022-11-12,11:35:00
67934,Dispatched,2020-01-03,19:57:00
68326,Out for Delivery,2025-12-22,10:38:00
30438,Order Placed,2025-06-29,02:47:00
90895,Dispatched,2024-03-02,04:05:00
52617,Delivered,2023-04-28,11:24:00
18286,Delivered,2022-04-03,10:49:00
26916,Delivered,2020-05-06,07:32:00
42189,in transit,2022-10-15,09:00:00
34173,in transit,2023-07-07,21:22:00
92765,DELIVERED,2022-05-20,07:34:00
24219,Order Placed,2021-07-02,12:32:00
79507,Delayed,2023-07-06,04:14:00
61630,Dispatched,2021-07-18,03:04:00
45190,Delayed,2022-01-10,02:14:00
89223,Delivered,2021-04-13,14:26:00
79766,in transit,2024-05-15,06:06:00
4242,Order Placed,2025-09-12,10:34:00
39631,Out for Delivery,2021-10-19,19:32:00
77390,order placed,2023-08-29,07:36:00
65643,Order Placed,2023-04-25,22:19:00
53463,Delayed,2025-02-21,08:25:00
68757,Delivered,2020-04-27,09:49:00
85359,Delayed,2020-04-20,11:14:00
83978,Order Placed,2022-04-10,00:14:00
76346,DELIVERED,2025-09-06,18:24:00
16848,DELIVERED,2025-05-31,02:43:00
99721,Delivered,2021-08-22,06:54:00
23795,DELIVERED,2024-02-09,11:57:00
71253,order placed,2023-09-14,18:49:00
67527,order placed,2023-05-10,13:36:00
4523,Out for Delivery,2023-10-07,10:06:00
86869,Dispatched,2025-02-21,03:18:00
67307,Out for Delivery,2025-02-16,13:34:00
84819,order placed,2021-10-25,18:25:00
83809,Dispatched,2020-05-09,12:40:00
53486,Order Placed,2024-02-19,23:46:00
8329,Out for Delivery,2021-11-10,01:19:00
19118,Delivered,2025-04-08,22:48:00
73491,Dispatched,2024-07-03,12:48:00
85049,DELIVERED,2021-03-01,14:04:00
13679,Delivered,2023-07-06,18:41:00
73067,Order Placed,2020-05-03,14:43:00
17644,DELIVERED,2021-02-25,21:08:00
11913,Delayed,2023-08-11,17:42:00
65210,Order Placed,2023-08-07,21:47:00
40923,Dispatched,2025-04-18,07:59:00
2227,Delayed,2024-10-18,22:07:00
34663,order placed,2020-06-01,00:25:00
28067,Delivered,2021-01-13,12:30:00
42594,Dispatched,2024-01-30,20:20:00
6919,DELIVERED,2024-01-20,05:54:00
79523,Order Placed,2023-05-27,10:57:00
92623,Delayed,2023-07-17,05:54:00
51275,order placed,2023-02-13,18:44:00
65905,In Transit,2023-08-27,09:35:00
94448,Delayed,2020-09-28,05:40:00
76978,Order Placed,2025-05-25,01:59:00
77597,In Transit,2025-10-04,23:07:00
35795,Dispatched,2021-10-08,22:57:00
18030,In Transit,2025-02-05,09:39:00
79540,Delayed,2020-12-17,23:32:00
41608,In Transit,2025-04-28,09:23:00
37321,In Transit,2025-04-17,22:34:00
35068,Out for Delivery,2023-07-04,21:32:00
25091,order placed,2022-06-26,02:19:00
32815,Dispatched,2024-04-06,02:46:00
31315,Order Placed,2024-03-08,20:05:00
70812,Delivered,2022-03-03,06:01:00
44491,Delayed,2024-01-13,15:18:00
6345,DELIVERED,2024-08-24,11:51:00
86934,Out for Delivery,2020-05-24,21:34:00
32255,Out for Delivery,2025-08-19,10:35:00
14293,in transit,2023-11-11,03:58:00
25651,In Transit,2021-02-02,09:03:00
58101,in transit,2025-11-11,06:33:00
50871,DELIVERED,2020-12-26,20:23:00
45527,Delayed,2023-02-14,13:21:00
13234,In Transit,2021-10-21,00:37:00
37038,DELIVERED,2025-08-28,10:17:00
22158,Order Placed,2021-02-09,12:14:00
92317,Dispatched,2022-02-16,11:22:00
44917,in transit,2024-10-25,09:34:00
51777,Dispatched,2022-09-24,09:58:00
50868,Delayed,2025-10-02,15:00:00
4974,DELIVERED,2022-01-27,22:44:00
75297,Out for Delivery,2021-11-30,05:50:00
37258,Delayed,2021-05-01,19:39:00
82583,order placed,2021-09-30,10:48:00
17803,In Transit,2023-08-08,03:37:00
40955,Order Placed,2024-11-26,02:44:00
20775,DELIVERED,2025-09-02,00:20:00
69513,Order Placed,2020-03-16,18:55:00
24853,DELIVERED,2025-08-31,13:23:00
5391,in transit,2024-12-01,20:54:00
19235,DELIVERED,2023-10-02,05:58:00
25995,Delivered,2025-02-22,21:42:00
73348,DELIVERED,2022-04-12,06:13:00
19356,Delayed,2025-09-23,16:03:00
61704,Order Placed,2024-08-19,15:53:00
77538,In Transit,2024-09-07,05:08:00
45648,Dispatched,2023-07-17,20:53:00
42131,Delivered,2022-12-11,02:44:00
7248,DELIVERED,2025-04-15,01:53:00
30095,in transit,2021-09-10,00:50:00
90361,Order Placed,2020-01-03,01:15:00
54502,order placed,2021-05-04,16:07:00
41305,In Transit,2023-12-27,04:44:00
1510,Out for Delivery,2023-01-27,14:19:00
86089,Dispatched,2022-06-10,09:22:00
61572,DELIVERED,2020-06-27,12:59:00
4455,order placed,2021-03-09,14:35:00
66908,order placed,2020-06-01,19:40:00
96658,Delivered,2021-07-16,10:15:00
84541,In Transit,2023-06-29,11:03:00
2131,order placed,2021-06-21,06:33:00
70307,DELIVERED,2023-10-18,22:49:00
24,In Transit,2025-11-22,19:06:00
99007,Order Placed,2022-01-10,10:47:00
72816,order placed,2025-03-05,01:26:00
59428,in transit,2025-06-08,09:11:00
86090,Order Placed,2023-01-01,09:16:00
40788,In Transit,2022-07-15,00:02:00
46773,Out for Delivery,2020-06-02,08:29:00
5063,Order Placed,2025-09-13,02:03:00
99340,in transit,2022-01-23,22:15:00
68530,DELIVERED,2021-05-30,22:21:00
32748,order placed,2025-05-08,05:25:00
34718,Delayed,2022-07-27,01:08:00
5858,Delivered,2022-06-03,15:05:00
77887,Order Placed,2025-08-28,03:16:00
12380,DELIVERED,2022-10-19,10:23:00
42696,Delayed,2025-08-18,23:40:00
78131,in transit,2022-12-05,13:48:00
25137,DELIVERED,2025-08-02,23:53:00
62529,order placed,2025-01-01,07:25:00
12703,Delivered,2024-01-25,09:07:00
58206,order placed,2023-02-18,00:28:00
98786,DELIVERED,2024-06-22,07:33:00
37804,order placed,2021-09-18,12:54:00
72086,Dispatched,2023-08-25,04:17:00
93270,Out for Delivery,2021-01-18,12:41:00
24851,DELIVERED,2025-12-09,07:00:00
41893,Dispatched,2024-05-15,05:58:00
15914,Order Placed,2020-06-24,01:34:00
85344,Out for Delivery,2025-07-12,19:18:00
46466,order placed,2024-04-22,13:33:00
5898,in transit,2024-01-14,12:43:00
15421,DELIVERED,2024-07-02,03:35:00
90412,in transit,2023-07-13,03:53:00
78975,Order Placed,2022-08-02,04:03:00
46595,order placed,2020-11-22,06:08:00
47496,Delivered,2022-04-28,00:58:00
32573,Order Placed,2022-06-21,09:52:00
41954,order placed,2024-02-21,19:24:00
49573,Out for Delivery,2024-11-29,23:31:00
21184,In Transit,2024-01-16,09:34:00
86422,In Transit,2022-12-09,14:14:00
11275,Delivered,2020-12-25,13:35:00
94905,Delivered,2025-06-23,05:36:00
29755,Out for Delivery,2021-09-29,21:59:00
63911,Order Placed,2024-09-24,19:21:00
77760,DELIVERED,2024-11-03,07:58:00
38259,In Transit,2021-04-01,07:15:00
10858,Delayed,2021-02-23,10:31:00
21109,In Transit,2022-02-08,06:11:00
29053,Dispatched,2020-06-22,12:39:00
52105,Dispatched,2023-06-28,21:21:00
35734,in transit,2025-01-06,23:11:00
55699,in transit,2020-01-25,18:41:00
8048,Order Placed,2020-12-23,00:36:00
67144,Delayed,2021-09-25,01:26:00
20972,Order Placed,2021-04-12,14:44:00
23787,Delivered,2025-12-26,09:34:00
71928,Delayed,2023-05-23,05:40:00
87423,Dispatched,2021-12-04,23:55:00
72639,DELIVERED,2021-10-31,16:25:00
33028,Dispatched,2022-08-18,12:13:00
32663,Dispatched,2024-01-13,18:03:00
90925,Out for Delivery,2024-01-23,01:01:00
29816,in transit,2021-12-15,00:09:00
33191,DELIVERED,2020-02-08,09:43:00
79550,Delayed,2020-07-14,09:57:00
60176,Out for Delivery,2023-12-29,04:38:00
37257,Out for Delivery,2025-09-06,11:53:00
72658,Out for Delivery,2024-02-06,01:34:00
66580,DELIVERED,2021-12-17,02:36:00
16281,In Transit,2023-04-28,07:14:00
48324,in transit,2022-06-30,14:13:00
10239,Out for Delivery,2020-01-11,10:33:00
22936,DELIVERED,2023-10-04,23:45:00
71871,Out for Delivery,2025-08-17,16:40:00
82359,Delivered,2022-10-15,13:31:00
62223,order placed,2021-10-21,02:39:00
51257,Order Placed,2025-11-12,16:40:00
65206,Dispatched,2024-12-21,03:10:00
46086,in transit,2021-02-14,14:27:00
5490,In Transit,2024-09-06,17:01:00
46071,Delivered,2020-12-31,00:03:00
1610,in transit,2021-09-11,18:57:00
18256,In Transit,2020-08-04,13:33:00
88645,In Transit,2020-06-10,16:15:00
67243,Delayed,2025-08-16,11:55:00
98189,Delivered,2020-08-16,08:51:00
53966,Delayed,2023-05-27,05:00:00
54592,in transit,2020-04-15,21:15:00
62059,Delivered,2025-11-22,04:29:00
73898,Order Placed,2020-12-16,03:26:00
18550,Delivered,2023-11-13,16:05:00
56566,in transit,2024-08-16,17:14:00
73828,Out for Delivery,2020-06-20,07:04:00
94998,in transit,2020-09-16,02:05:00
33946,Delivered,2023-12-06,00:43:00
61918,Delivered,2024-09-04,12:06:00
54428,Dispatched,2022-09-15,15:49:00
64289,in transit,2024-12-24,06:49:00
73498,Delayed,2022-06-05,11:41:00
42714,Delivered,2022-09-23,03:47:00
82362,DELIVERED,2023-08-28,04:37:00
45520,DELIVERED,2022-09-02,15:40:00
80169,in transit,2023-03-02,19:06:00
44513,Delivered,2021-01-24,21:47:00
83770,Out for Delivery,2025-10-29,03:26:00
18457,Order Placed,2022-04-12,10:23:00
88073,Order Placed,2020-07-19,14:53:00
44763,Dispatched,2020-01-05,02:04:00
26391,order placed,2025-01-09,22:24:00
9471,DELIVERED,2023-04-23,10:46:00
93782,In Transit,2022-12-30,12:27:00
96095,Order Placed,2020-11-09,07:16:00
51124,In Transit,2024-07-30,16:13:00
41193,in transit,2023-04-18,21:33:00
73744,Order Placed,2023-04-03,17:36:00
959,Delivered,2020-03-16,19:18:00
50267,Dispatched,2021-01-18,13:09:00
17475,In Transit,2024-03-20,23:40:00
79059,Delayed,2025-03-16,11:09:00
13416,Dispatched,2025-03-12,12:55:00
8429,Order Placed,2025-09-19,01:38:00
3472,Order Placed,2025-09-02,20:23:00
97205,DELIVERED,2020-03-21,03:05:00
57017,Order Placed,2021-03-27,13:16:00
22668,in transit,2020-10-23,19:04:00
28981,order placed,2023-05-17,08:00:00
49233,order placed,2021-07-03,13:37:00
9670,In Transit,2023-07-22,05:01:00
39049,in transit,2023-03-21,18:06:00
24937,Delivered,2020-05-28,01:05:00
41795,Delivered,2025-09-22,00:17:00
64232,Out for Delivery,2023-07-02,16:13:00
71866,Delayed,2020-09-30,16:22:00
5974,DELIVERED,2021-07-14,04:25:00
56229,Delayed,2024-12-10,18:31:00
76309,DELIVERED,2024-04-26,16:46:00
54860,In Transit,2023-08-17,05:05:00
84163,DELIVERED,2022-08-23,06:49:00
47657,Order Placed,2022-07-07,23:27:00
68660,in transit,2023-10-17,21:42:00
12796,order placed,2023-03-29,05:46:00
11017,order placed,2025-04-01,18:48:00
85820,Delivered,2024-09-23,20:34:00
80543,in transit,2021-08-13,23:06:00
56974,Dispatched,2020-08-31,19:42:00
32737,Order Placed,2021-09-22,08:04:00
62144,Out for Delivery,2023-08-04,12:54:00
13437,DELIVERED,2025-09-16,07:00:00
80452,Delayed,2020-08-31,11:57:00
82922,order placed,2024-07-14,23:17:00
97832,order placed,2020-03-31,23:23:00
25047,Dispatched,2023-12-13,06:31:00
8073,Order Placed,2020-01-27,01:36:00
46913,order placed,2023-02-14,11:51:00
41996,Delayed,2023-06-11,15:50:00
58149,DELIVERED,2022-02-26,22:14:00
26562,in transit,2023-01-10,02:24:00
28943,order placed,2024-08-28,01:29:00
86624,Dispatched,2023-01-09,18:28:00
61738,order placed,2023-09-08,11:36:00
33080,Order Placed,2023-01-11,17:10:00
80667,In Transit,2024-05-21,23:51:00
29034,in transit,2022-09-08,12:47:00
17340,In Transit,2022-10-29,18:49:00
92087,In Transit,2022-02-26,11:08:00
57151,Out for Delivery,2020-02-17,05:44:00
5291,Order Placed,2024-08-10,03:37:00
92722,order placed,2022-01-14,01:30:00
93701,order placed,2022-01-04,18:48:00
82090,Order Placed,2022-02-24,08:47:00
72809,Dispatched,2020-10-22,15:51:00
26629,In Transit,2020-04-19,21:16:00
59404,Dispatched,2020-01-21,10:28:00
75982,DELIVERED,2020-07-15,17:53:00
310,Delivered,2022-09-21,19:13:00
82357,Delivered,2022-01-21,17:16:00
41041,In Transit,2021-02-26,20:56:00
99217,order placed,2021-10-11,02:41:00
72372,in transit,2020-06-08,10:49:00
10604,in transit,2023-07-27,15:21:00
69812,Dispatched,2021-01-01,11:20:00
275,DELIVERED,2020-02-24,23:13:00
81612,DELIVERED,2020-06-17,11:54:00
84402,Out for Delivery,2020-12-21,03:02:00
94762,Out for Delivery,2024-09-15,23:46:00
17753,Dispatched,2024-08-29,11:22:00
96419,Delayed,2021-11-07,17:39:00
30322,in transit,2022-10-12,08:31:00
90793,DELIVERED,2022-03-05,06:28:00
67550,Delivered,2020-06-13,22:31:00
73677,In Transit,2023-07-05,15:36:00
15709,Out for Delivery,2024-01-03,14:09:00
69862,In Transit,2020-03-31,21:23:00
46406,Delayed,2024-03-20,00:55:00
32596,Order Placed,2021-07-10,00:14:00
74089,Dispatched,2020-04-12,13:43:00
44781,In Transit,2024-01-21,14:13:00
48967,order placed,2025-03-07,11:31:00
11174,Dispatched,2021-05-22,02:12:00
69637,Out for Delivery,2021-12-31,11:38:00
87535,in transit,2022-08-13,03:07:00
69325,Dispatched,2020-07-16,16:42:00
66223,Out for Delivery,2020-04-22,01:24:00
56135,Dispatched,2023-06-13,15:38:00
9481,Out for Delivery,2022-06-17,17:04:00
82373,in transit,2025-02-15,04:04:00
14125,Dispatched,2024-02-09,15:06:00
27851,In Transit,2023-01-09,07:35:00
34164,Order Placed,2024-07-09,10:00:00
42893,in transit,2023-07-30,04:43:00
88268,Delivered,2023-03-26,04:23:00
56702,in transit,2025-11-06,10:59:00
25874,DELIVERED,2024-02-17,09:12:00
35292,Delayed,2020-10-14,12:14:00
98416,In Transit,2025-11-20,08:49:00
29717,Dispatched,2025-03-28,09:14:00
79226,in transit,2025-03-26,06:25:00
92343,Delayed,2024-07-14,01:17:00
49302,Order Placed,2020-11-02,08:43:00
74727,Delayed,2022-11-09,00:57:00
4751,Delivered,2023-10-29,14:12:00
98315,DELIVERED,2021-08-03,09:22:00
39043,Out for Delivery,2023-07-22,04:33:00
27461,Order Placed,2025-04-14,22:55:00
86417,Delivered,2022-03-02,15:02:00
51409,DELIVERED,2022-10-15,10:52:00
56729,DELIVERED,2021-07-20,05:57:00
62248,In Transit,2022-06-05,21:11:00
68877,Order Placed,2025-11-24,22:32:00
73916,DELIVERED,2025-10-05,21:47:00
58759,Delayed,2022-12-30,12:37:00
21556,Dispatched,2023-08-25,20:55:00
38488,In Transit,2020-01-10,18:23:00
72096,Out for Delivery,2022-07-04,20:53:00
62091,order placed,2020-09-27,21:53:00
70479,Dispatched,2023-05-16,03:54:00
92082,Delivered,2025-08-30,21:57:00
31967,In Transit,2022-12-11,00:06:00
70383,Dispatched,2022-05-15,03:23:00
56970,Delayed,2020-01-08,10:17:00
41985,Delayed,2023-10-23,17:38:00
85666,DELIVERED,2021-06-19,05:35:00
71618,In Transit,2021-02-03,01:33:00
59227,Delivered,2020-10-30,16:00:00
93979,order placed,2021-07-14,17:38:00
54966,Out for Delivery,2025-04-24,15:15:00
11140,In Transit,2024-04-02,10:01:00
34242,Delivered,2022-09-19,19:32:00
42991,DELIVERED,2022-09-11,21:17:00
39881,Delayed,2023-03-02,23:59:00
46527,Order Placed,2022-06-08,02:03:00
46953,Order Placed,2024-12-13,20:55:00
69080,order placed,2021-01-31,01:04:00
53041,in transit,2021-02-27,17:51:00
99990,Order Placed,2020-08-13,04:18:00
34075,in transit,2021-01-22,23:34:00
74999,Order Placed,2020-01-25,19:12:00
28130,Out for Delivery,2023-07-20,11:51:00
9043,order placed,2024-06-03,03:28:00
67675,order placed,2025-12-19,04:51:00
22667,Dispatched,2020-08-27,23:03:00
50263,In Transit,2020-04-27,21:49:00
29932,Order Placed,2021-08-29,01:51:00
96628,in transit,2020-05-16,09:09:00
64594,DELIVERED,2022-05-14,23:34:00
79760,Out for Delivery,2023-05-27,22:41:00
